License Number,Date,"Activity"" ",City Name,County Name
412490,08/22/2019 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
423000,08/26/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,BELLEVUE,KING
414712,08/14/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,GRAYS HARBOR
422765,08/27/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,STEVENS
422442,08/29/2019 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
426563,08/19/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,VANCOUVER,CLARK
416308,08/15/2019 12:00:00 AM,Marijuana Premises Check,BELLINGHAM,WHATCOM
415507,08/06/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,SNOHOMISH
416540,08/16/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,OLYMPIA,THURSTON
412615,08/15/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
413427,08/14/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,KITSAP
355387,08/29/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
427458,08/03/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,VANCOUVER,CLARK
416578,08/26/2019 12:00:00 AM,Marijuana Premises Check,AUBURN,KING
416942,08/22/2019 12:00:00 AM,Marijuana Premises Check,AIRWAY HEIGHTS,SPOKANE
426199,08/06/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
423224,08/09/2019 12:00:00 AM,Marijuana Premises Check,MOUNTLAKE TERRACE,SNOHOMISH
417279,08/13/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
414664,08/14/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
414356,08/05/2019 12:00:00 AM,Marijuana Premises Check,CLARKSTON,ASOTIN
416435,08/12/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
415083,08/01/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,THURSTON
412737,08/06/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
413407,08/16/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,MASON
414441,08/27/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
412648,08/20/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
415523,08/14/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,GRAYS HARBOR
423101,08/09/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
424877,08/27/2019 12:00:00 AM,Marijuana Premises Check,GEORGE,GRANT
079720,08/14/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
420898,08/30/2019 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
084045,08/03/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,VANCOUVER,CLARK
414115,08/20/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,MASON
422701,08/27/2019 12:00:00 AM,Marijuana Premises Check,SPRAGUE,LINCOLN
081400,08/12/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
425925,08/22/2019 12:00:00 AM,Marijuana Premises Check,YELM,THURSTON
425925,08/29/2019 12:00:00 AM,Marijuana Premises Check,YELM,THURSTON
417082,08/23/2019 12:00:00 AM,Marijuana Premises Check,SPRINGDALE,STEVENS
417646,08/12/2019 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
412597,08/09/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
423681,08/22/2019 12:00:00 AM,Marijuana Premises Check,BLAINE,WHATCOM
412831,08/14/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,DOUGLAS
421015,10/22/2018 12:00:00 AM,Marijuana Premises Check,OKANOGAN,OKANOGAN
420812,08/06/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
421335,08/01/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
079720,08/14/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,KITSAP
417646,08/14/2019 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
421873,08/06/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,SNOHOMISH
415203,08/06/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,KING
426678,08/14/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,ELMA,GRAYS HARBOR
421877,08/14/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
414733,08/06/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
414749,08/22/2019 12:00:00 AM,Marijuana Premises Check,FERNDALE,WHATCOM
414881,08/01/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,SAN JUAN
417051,08/05/2019 12:00:00 AM,Marijuana Premises Check,BELLINGHAM,WHATCOM
425493,08/06/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,SNOHOMISH
425204,08/09/2019 12:00:00 AM,Marijuana Premises Check,OKANOGAN,OKANOGAN
428560,08/16/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,THURSTON
417486,08/30/2019 12:00:00 AM,Marijuana Premises Check,AIRWAY HEIGHTS,SPOKANE
412303,08/14/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
422685,08/27/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
422294,08/14/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,SPOKANE (CITY),SPOKANE
427121,08/26/2019 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
422194,08/16/2019 12:00:00 AM,Marijuana Premises Check,AUBURN,KING
420898,08/12/2019 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
412652,08/01/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
412949,08/22/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
415753,08/19/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,DOUGLAS
413038,08/29/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KLICKITAT
415940,08/01/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,ISLAND
413805,08/28/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,STEVENS
416308,08/19/2019 12:00:00 AM,Marijuana Premises Check,BELLINGHAM,WHATCOM
417095,04/17/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
425507,08/09/2019 12:00:00 AM,Marijuana Premises Check,REDMOND,KING
412117,08/28/2019 12:00:00 AM,Marijuana Premises Check,SEDRO WOOLLEY,SKAGIT
412235,08/22/2019 12:00:00 AM,Marijuana Premises Check,AIRWAY HEIGHTS,SPOKANE
417486,08/29/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,AIRWAY HEIGHTS,SPOKANE
414143,08/20/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
423203,08/27/2019 12:00:00 AM,Marijuana Premises Check,RITZVILLE,ADAMS
415294,08/27/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,GRANT
414065,08/12/2019 12:00:00 AM,Marijuana Premises Check,WENATCHEE,CHELAN
427769,08/09/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
412831,08/22/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,DOUGLAS
417300,08/07/2019 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
424273,08/07/2019 12:00:00 AM,Marijuana Premises Check,CLE ELUM,KITTITAS
415762,08/13/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,DOUGLAS
421099,07/29/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
425362,08/12/2019 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
424786,08/13/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,ADAMS
428107,08/28/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,STEVENS
412860,08/14/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
417496,08/20/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
416646,08/30/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
421350,08/20/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
421350,08/20/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
422109,08/06/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,SNOHOMISH
413667,08/20/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
416425,07/29/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SKAGIT
415132,08/14/2019 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
412581,08/27/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
414533,08/22/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
413855,08/21/2019 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
424117,08/14/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
414995,08/30/2019 12:00:00 AM,Marijuana Premises Check,PULLMAN,WHITMAN
425098,08/27/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
425000,08/20/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,GRANT
422978,08/16/2019 12:00:00 AM,Marijuana Premises Check,MOUNT VERNON,SKAGIT
412457,08/27/2019 12:00:00 AM,Marijuana Premises Check,MOXEE,YAKIMA
425362,08/14/2019 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
412104,08/22/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
424381,08/12/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
412249,08/22/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
416125,08/29/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KLICKITAT
424381,08/07/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
424244,08/08/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,FIFE,PIERCE
414202,06/17/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,KING
427742,08/22/2019 12:00:00 AM,Marijuana Premises Check,MOUNT VERNON,SKAGIT
425767,08/06/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,SPOKANE (CITY),SPOKANE
417122,08/22/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,GRANT
416676,08/27/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,YAKIMA
422632,08/12/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,COWLITZ
413729,08/22/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,FERNDALE,WHATCOM
071368,08/03/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,VANCOUVER,CLARK
416681,08/09/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
424848,08/16/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,TUMWATER,THURSTON
414200,08/19/2019 12:00:00 AM,Marijuana Premises Check,BELLINGHAM,WHATCOM
417646,08/14/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,SPOKANE (CITY),SPOKANE
427769,08/07/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
414574,08/22/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SKAGIT
412392,08/13/2019 12:00:00 AM,Marijuana Premises Check,ANACORTES,SKAGIT
426888,08/27/2019 12:00:00 AM,Marijuana Premises Check,OMAK,OKANOGAN
085059,08/22/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
415859,08/26/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
416710,08/27/2019 12:00:00 AM,Marijuana Premises Check,MOXEE,YAKIMA
426634,04/16/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,COWLITZ
412866,08/02/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,FERRY
423885,08/10/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
425068,08/26/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,BELLEVUE,KING
412073,06/07/2019 12:00:00 AM,Marijuana Premises Check,BELLINGHAM,WHATCOM
412135,08/14/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,DOUGLAS
413692,08/06/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
415203,08/01/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,KING
412714,08/22/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
416942,08/01/2019 12:00:00 AM,Marijuana Premises Check,AIRWAY HEIGHTS,SPOKANE
423413,08/06/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
412303,08/26/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
425045,08/20/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,GRANT
416502,08/23/2019 12:00:00 AM,Marijuana Premises Check,LONGVIEW,COWLITZ
426562,08/06/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
416383,08/12/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
421335,08/01/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,THURSTON
422504,08/29/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,CHENEY,SPOKANE
420497,08/14/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,SPOKANE
421141,08/13/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
422765,08/28/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,STEVENS
425925,08/16/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,YELM,THURSTON
,08/29/2019 12:00:00 AM,MARIJUANA INVENTORY AUDIT,,
416646,08/13/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,DOUGLAS
422442,08/14/2019 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
422329,08/15/2019 12:00:00 AM,Marijuana Premises Check,EAST WENATCHEE,DOUGLAS
422781,08/22/2019 12:00:00 AM,Marijuana Premises Check,MOUNT VERNON,SKAGIT
415567,08/14/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,ABERDEEN,GRAYS HARBOR
413427,08/14/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
412999,06/06/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
415678,08/16/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
428327,08/21/2019 12:00:00 AM,Marijuana Premises Check,CHEHALIS,LEWIS
416624,08/01/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
412977,08/13/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,GRANT
414199,06/13/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,BENTON
414829,08/02/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
417295,08/01/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
428646,08/27/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
424311,08/07/2019 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
415845,08/13/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SKAGIT
412466,08/12/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,COWLITZ
422655,08/23/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,ADAMS
421015,07/30/2019 12:00:00 AM,Marijuana Premises Check,OKANOGAN,OKANOGAN
424117,08/14/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,KITSAP
413802,08/07/2019 12:00:00 AM,Marijuana Premises Check,TUMWATER,THURSTON
414864,08/06/2019 12:00:00 AM,Marijuana Premises Check,MOSES LAKE,GRANT
417200,08/07/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,MASON
421805,08/03/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,VANCOUVER,CLARK
412073,08/15/2019 12:00:00 AM,Marijuana Premises Check,BELLINGHAM,WHATCOM
422146,08/14/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,SPOKANE
414733,08/16/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,THURSTON
415001,08/14/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,GRAYS HARBOR
416560,08/13/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,GRANT
416959,08/01/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
360307,08/22/2019 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
414963,08/01/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,LACEY,THURSTON
413544,08/12/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,LONGVIEW,COWLITZ
424967,08/27/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
415429,08/01/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,THURSTON
421015,05/08/2019 12:00:00 AM,Marijuana Premises Check,OKANOGAN,OKANOGAN
415575,08/06/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,LAKE STEVENS,SNOHOMISH
412024,08/13/2019 12:00:00 AM,Marijuana Premises Check,EVERETT,SNOHOMISH
424045,08/07/2019 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
425000,08/13/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,GRANT
412598,08/06/2019 12:00:00 AM,Marijuana Premises Check,ARLINGTON,SNOHOMISH
422146,08/14/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
422442,08/11/2019 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
400772,08/07/2019 12:00:00 AM,Marijuana Premises Check,ELLENSBURG,KITTITAS
076189,08/20/2019 12:00:00 AM,Marijuana Premises Check,IONE,PEND OREILLE
417029,08/21/2019 12:00:00 AM,Marijuana Premises Check,EVERETT,SNOHOMISH
412697,07/03/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,BENTON
421015,11/10/2018 12:00:00 AM,Marijuana Premises Check,OKANOGAN,OKANOGAN
426125,08/28/2019 12:00:00 AM,Marijuana Premises Check,BELLEVUE,KING
421015,10/27/2018 12:00:00 AM,Marijuana Premises Check,OKANOGAN,OKANOGAN
425507,08/07/2019 12:00:00 AM,Marijuana Premises Check,REDMOND,KING
421702,08/03/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,VANCOUVER,CLARK
413550,08/26/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,VANCOUVER,CLARK
415645,08/30/2019 12:00:00 AM,Marijuana Premises Check,WENATCHEE,CHELAN
421015,01/05/2019 12:00:00 AM,Marijuana Premises Check,OKANOGAN,OKANOGAN
412248,08/16/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,DOUGLAS
414829,08/20/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
425636,08/26/2019 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
422442,08/14/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,SPOKANE (CITY),SPOKANE
417278,08/13/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
428327,08/16/2019 12:00:00 AM,Marijuana Premises Check,CHEHALIS,LEWIS
413451,06/17/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
412607,08/09/2019 12:00:00 AM,Marijuana Premises Check,SULTAN,SNOHOMISH
424967,08/20/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
416019,08/20/2019 12:00:00 AM,Marijuana Premises Check,LONGVIEW,COWLITZ
413420,08/01/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,PIERCE
417646,08/08/2019 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
416373,08/20/2019 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
413551,08/16/2019 12:00:00 AM,Marijuana Premises Check,CHEHALIS,LEWIS
415410,08/08/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,BUCKLEY,PIERCE
415645,08/06/2019 12:00:00 AM,Marijuana Premises Check,WENATCHEE,CHELAN
425185,08/01/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,LACEY,THURSTON
413667,02/26/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
422658,08/27/2019 12:00:00 AM,Marijuana Premises Check,RITZVILLE,ADAMS
427742,08/22/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,MOUNT VERNON,SKAGIT
413600,08/06/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
420689,08/13/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,GRANT
417571,08/06/2019 12:00:00 AM,Marijuana Premises Check,ARLINGTON,SNOHOMISH
427742,08/16/2019 12:00:00 AM,Marijuana Premises Check,MOUNT VERNON,SKAGIT
413407,08/19/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,MASON
423665,08/09/2019 12:00:00 AM,Marijuana Premises Check,WINTHROP,OKANOGAN
412411,08/28/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
416977,04/18/2016 12:00:00 AM,Marijuana Premises Check,RAYMOND,PACIFIC
417184,08/08/2019 12:00:00 AM,Marijuana Premises Check,TUMWATER,THURSTON
415470,08/21/2019 12:00:00 AM,Marijuana Premises Check,BELLINGHAM,WHATCOM
412588,08/01/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
412692,06/17/2019 12:00:00 AM,Marijuana Premises Check,BELLEVUE,KING
423000,08/26/2019 12:00:00 AM,Marijuana Premises Check,BELLEVUE,KING
426246,08/06/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
415132,08/14/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,SPOKANE (CITY),SPOKANE
414298,08/03/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
417646,08/19/2019 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
422978,08/22/2019 12:00:00 AM,Marijuana Premises Check,MOUNT VERNON,SKAGIT
427121,08/22/2019 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
423224,08/08/2019 12:00:00 AM,Marijuana Premises Check,MOUNTLAKE TERRACE,SNOHOMISH
416759,08/27/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
422785,08/13/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,SKAMANIA
412154,08/20/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
425023,08/05/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
419100,08/13/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,GRANT
416930,04/02/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,CLARK
422447,08/10/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
414533,08/22/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,SEATTLE,KING
421877,08/06/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
414298,08/03/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,SEATTLE,KING
416776,08/01/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
422202,08/28/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,STEVENS
428006,08/27/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
414970,08/26/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,BATTLE GROUND,CLARK
421876,07/24/2019 12:00:00 AM,Marijuana Premises Check,SHORELINE,KING
422658,08/23/2019 12:00:00 AM,Marijuana Premises Check,RITZVILLE,ADAMS
413802,08/13/2019 12:00:00 AM,Marijuana Premises Check,TUMWATER,THURSTON
413692,08/13/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
425406,08/29/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KLICKITAT
414345,08/14/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,ABERDEEN,GRAYS HARBOR
414292,08/19/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,GOLDENDALE,KLICKITAT
424751,08/08/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,BUCKLEY,PIERCE
428846,08/23/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
421900,08/15/2019 12:00:00 AM,Marijuana Premises Check,CHEHALIS,LEWIS
414664,08/14/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,SPOKANE
412180,08/20/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
413431,08/21/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
413414,08/19/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,BINGEN,KLICKITAT
414295,08/01/2019 12:00:00 AM,Marijuana Premises Check,DES MOINES,KING
416025,06/17/2019 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
415032,08/22/2019 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SKAGIT
426634,08/23/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,COWLITZ
420764,08/08/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
413369,08/27/2019 12:00:00 AM,Marijuana Premises Check,SPOKANE VALLEY,SPOKANE
421616,08/08/2019 12:00:00 AM,Marijuana Premises Check,BELLINGHAM,WHATCOM
413802,08/16/2019 12:00:00 AM,Marijuana Compliance Check-no Sale,TUMWATER,THURSTON
412449,08/12/2019 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,PEND OREILLE
