Tradename,License #,UBI,Street Address,Suite/Rm,City,State,County,ZipCode,PrivDesc,PrivilegeStatus,DateCreated,DayPhone,ManuallyCleaned,Source
PRECISION ENTERPRISES                        ,412429,6.0213E+15,16810 415TH AVE SE STE A3     ,STE A3                   ,GOLD BAR                ,WA,SNOHOMISH,982510000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170708,4253155439,0,0
PREMIER CANNABIS                             ,416062,6.03349E+15,4509 S CHEATHAM RD STE A      ,                         ,SPOKANE                 ,WA,SPOKANE,992245654,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161202,2086603810,0,0
PREMIUM CREATIONS                            ,417586,6.0349E+15,5805 E SHARPE AVE STE 2       ,                         ,SPOKANE VALLEY          ,WA,SPOKANE,992120000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170412,5099617691,0,0
PRIME TIME VENTURES                          ,415744,6.03428E+15,986 E HAMPTON RD STE 3        ,STE 3                    ,LIND                    ,WA,ADAMS,983419725,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170322,2538432880,0,0
PRINCE FARMS                                 ,413055,6.03354E+15,1610 NW 8TH STREET SUITE B    ,                         ,NORTH BEND              ,WA,KING,980457964,MARIJUANA PROCESSOR                ,CLOSED (PERMANENT),20160309,3606815140,0,0
PRINCE FARMS                                 ,422368,6.03354E+15,389 BUSINESS PARK LOOP        ,                         ,SEQUIM                  ,WA,KING,983829491,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170104,4257361226,0,0
PRISTINE GREEN GARDENS                       ,414908,6.0336E+15,1210 CAYS RD UNIT C           ,                         ,SEQUIM                  ,WA,CLALLAM,983826987,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20131225,2067694525,0,0
PROHIBITION BRANDS                           ,414042,6.0333E+15,22521 100TH ST SE STE A       ,                         ,MONROE                  ,WA,SNOHOMISH,982727794,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161228,5734241659,0,0
PROHIBITION BRANDS                           ,425450,6.0333E+15,19805 74TH AVE NE,,ARLINGTON,WA,SNOHOMISH,982235021,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20180605,2066010095,0,0
PROHIBITION GOLD                             ,416698,6.03355E+15,7510 5TH AVE S                ,                         ,SEATTLE                 ,WA,KING,981084114,MARIJUANA PROCESSOR                ,PENDING (ISSUED),20161107,2066836707,0,0
PROHIBITION GOLD                             ,416699,6.03355E+15,7510 5TH AVE S                ,SUITE B                  ,SEATTLE                 ,WA,KING,981080000,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20140101,2066836707,0,0
PROJECT M                                    ,417168,6.03525E+15,10908 156TH ST NE STE C       ,                         ,ARLINGTON               ,WA,SNOHOMISH,982238814,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20160603,4253500248,0,0
PROPACWA                                     ,413133,6.03283E+15,5725 CEDAR FLATS RD SW STE 1  ,                         ,OLYMPIA                 ,WA,THURSTON,985129415,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161223,3607908549,0,0
PROPRIETARY PLANT VARIETIES                  ,417279,6.03359E+15,30078 HIGHWAY 97 STE B        ,STE B                    ,RIVERSIDE               ,WA,OKANOGAN,988490000,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20140107,2069092962,0,0
PROPRIETARY PLANT VARIETIES                  ,417280,6.03359E+15,30078 HIGHWAY 97 STE C        ,STE C                    ,RIVERSIDE               ,WA,OKANOGAN,988490000,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20140107,2069092962,0,0
PROPRIETARY PLANT VARIETIES INC              ,417278,6.03359E+15,30078 HWY 97                  ,                         ,RIVERSIDE               ,WA,OKANOGAN,988490000,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20140107,2069092962,0,0
PRR ENTERPRISES                              ,413197,6.03355E+15,27602 NORTH MONROE            ,                         ,DEER PARK               ,WA,SPOKANE,990065032,MARIJUANA PROCESSOR                ,PENDING (ISSUED),20170613,5096325531,0,0
PUFFIN FARM                                  ,413021,6.03351E+15,500 ROCKY RIVER RD STE A      ,STE A                    ,ELLENSBURG              ,WA,KITTITAS,989264022,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161017,2069639588,0,0
PUFFIN FARM                                  ,413024,6.03351E+15,500 ROCKY RIVER RD            ,STE D                    ,ELLENSBURG              ,WA,KITTITAS,989264022,MARIJUANA PROCESSOR                ,CLOSED (PERMANENT),20141124,2069639588,0,0
PUFFIN FARM                                  ,413025,6.03351E+15,500 ROCKY RIVER RD            ,STE E                    ,ELLENSBURG              ,WA,KITTITAS,989264022,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161020,2069639588,0,0
PUGET SOUND CANNABIS COMPANY                 ,413132,6.03274E+15,254 BAYVIEW RD                ,                         ,ABERDEEN                ,WA,GRAYS HARBOR,985209402,MARIJUANA PROCESSOR                ,CLOSED (PERMANENT),20170620,2063754834,0,0
PUGET SOUND CANNABIS COMPANY                 ,425122,6.03274E+15,19320 ELDERBERRY ST SW        ,                         ,ROCHESTER               ,WA,THURSTON,985799249,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170620,2063754834,0,0
PULA VERDE HARVEST                           ,412821,6.03355E+15,481 KEPPS RD  STE A           ,STE A                    ,PASCO                   ,WA,FRANKLIN,993019692,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170525,5095917888,0,0
PURA VALLEY HERBS                            ,416582,6.03357E+15,143 BUTTS RD                  ,                         ,MORTON                  ,WA,LEWIS,983560000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170721,5416104194,0,0
PURE CANNASEUR                               ,412842,6.03352E+15,1019 85TH AVE SE              ,                         ,TUMWATER                ,WA,THURSTON,985015706,MARIJUANA PROCESSOR                ,CLOSED (PERMANENT),20170602,2533779747,0,0
PURE CANNASEUR                               ,425035,6.03352E+15,2117 ST FRANCIS LN            ,                         ,VANCOUVER               ,WA,CLARK,986601060,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170602,2533779747,0,0
PURE FUNK                                    ,412856,6.03342E+15,274 A OTTO ST                 ,                         ,PORT TOWNSEND           ,WA,JEFFERSON,983689719,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20151110,3605093481,0,0
PURE GREEN CROSS WA                          ,412855,6.03342E+15,21418 SE 436TH                ,                         ,ENUMCLAW                ,WA,KING,980229041,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170217,7606682431,0,0
PURE MAGIC                                   ,416863,6.03348E+15,150 HIDDEN SPRINGS RD UNIT A  ,                         ,SHELTON                 ,WA,MASON,985845302,MARIJUANA PROCESSOR                ,CLOSED (PERMANENT),20170222,3603049548,0,0
PURE NORTHWEST                               ,416281,6.0351E+15,7800 POSTMA RD STE 2          ,                         ,MOXEE                   ,WA,YAKIMA,989360000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170405,2065507979,0,0
PURELY GREEN                                 ,416490,6.03361E+15,35702 NW TOENJES RD           ,STE 4                    ,WOODLAND                ,WA,CLARK,986743721,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170418,3609218341,0,0
PURELY GREEN                                 ,416491,6.03361E+15,4857 NW LAKE RD #1            ,                         ,CAMAS                   ,WA,CLARK,986070000,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20131225,3609218341,0,0
PURELY GREEN                                 ,416492,6.03361E+15,4857 NW LAKE RD # 2           ,                         ,CAMAS                   ,WA,CLARK,986070000,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20131225,3609218341,0,0
PYRAMID GREEN HOUSES                         ,412587,6.03351E+15,425 W KING TUT RD STE A       ,                         ,BELLINGHAM              ,WA,WHATCOM,982269627,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161202,3602019648,0,0
QUALITY CANNABIS                             ,413193,6.03355E+15,16212 MAY CREEK ROAD          ,                         ,GOLD BAR                ,WA,SNOHOMISH,982510000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161228,4259223860,0,0
QUALITY CANNABIS PRODUCING AND PROCESSING    ,412130,6.03348E+15,776 US HWY 101                ,                         ,COSMOPOLIS              ,WA,GRAYS HARBOR,985370000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161203,3605805312,0,0
QUALITY GENETICS                             ,416061,6.0336E+15,1874 BATUM RD N               ,STE 600                  ,ODESSA                  ,WA,ADAMS,991590000,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20131224,2087901869,0,0
QUALITY GREEN TREES                          ,413632,6.03355E+15,26268 12 TREES LN NW STE 140  ,STE 140                  ,POULSBO                 ,WA,KITSAP,983706402,MARIJUANA PROCESSOR                ,PENDING (ISSUED),20170615,2069146252,0,0
QUALITY GROWERS                              ,417338,6.0335E+15,2870 OCEAN AVE   BLDG 3       ,BLDG 3                   ,RAYMOND                 ,WA,PACIFIC,985774926,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161203,3609417245,0,0
QUANTUM CAPITAL ADVISORS                     ,413156,6.03442E+15,6 COW TRAIL ROAD              ,                         ,TONASKET                ,WA,OKANOGAN,988550000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170628,4258369035,0,0
QUINCE FARM                                  ,412103,6.03338E+15,5973 OLD MILL RD NE BLDG E-5  ,                         ,BAINBRIDGE ISLAND       ,WA,KITSAP,981103140,MARIJUANA PROCESSOR                ,CLOSED (PERMANENT),20150224,2068427480,0,0
QUINCY GREEN                                 ,412358,6.0335E+15,4290 STATE ROUTE 283 N STE A  ,                         ,QUINCY                  ,WA,GRANT,988489749,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161201,8447473360,0,0
R 7                                          ,417075,6.0336E+15,11854 SW LAKE FLORA RD        ,STE A                    ,BREMERTON               ,WA,KITSAP,983670000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161231,2063565888,0,0
R AND L                                      ,417060,6.03363E+15,7777 POSSESSION RD  STE A     ,STE A                    ,CLINTON                 ,WA,ISLAND,982368944,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170322,2064620036,0,0
R&B GROUP                                    ,412615,6.03344E+15,3601 W MARGINAL WAY SW #2     ,                         ,SEATTLE                 ,WA,KING,981061142,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161101,2065957656,0,0
R&R LOGISTICS                                ,417172,6.02602E+15,986 E HAMPTON RD STE B        ,                         ,LIND                    ,WA,ADAMS,993419725,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170314,2064455279,0,0
R&W CANNABIS                                 ,416616,6.02613E+15,1625 CENTER ST STE D          ,                         ,TACOMA                  ,WA,PIERCE,984097920,MARIJUANA PROCESSOR                ,CLOSED (PERMANENT),20170320,3606744349,0,0
RADAR RIDGE FARMS                            ,412590,6.03351E+15,103 CRESTLOCH RD              ,                         ,PASCO                   ,WA,FRANKLIN,993010000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161202,5094302072,0,0
RADNESS LABS                                 ,415880,6.03507E+15,9472 ROAD U NORTHWEST         ,                         ,QUINCY                  ,WA,GRANT,988480000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170515,4257362781,0,0
RADNESS LABS                                 ,421534,6.03507E+15,3810 AIRPORT WAY S UNIT 103   ,                         ,SEATTLE                 ,WA,KING,981085214,MARIJUANA PROCESSOR                ,CLOSED (PERMANENT),20160825,4257362781,0,0
RAINBOW HAZE                                 ,416504,6.03468E+15,9485 KNAPP RD UNIT A          ,UNIT A                   ,MOHLER                  ,WA,LINCOLN,991540000,MARIJUANA PROCESSOR                ,CLOSED (PERMANENT),20170223,3604492912,0,0
RAINBOW HAZE                                 ,424499,6.03468E+15,1874 BATUM RD N  STE 200      ,STE 200                  ,ODESSA                  ,WA,ADAMS,991590000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170223,3604492912,0,0
RAINBOWS ALOFT                               ,418297,6.0335E+15,4429 NORTHPORT-WANETA RD      ,                         ,COLVILLE                ,WA,STEVENS,991149105,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170125,4259087191,0,0
RAINDROP                                     ,416358,6.03323E+15,6671 W SHELTON MATLOCK RD     ,STE C                    ,SHELTON                 ,WA,MASON,985848914,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20131225,3608685006,0,0
RAINIER ACRES                                ,416942,6.03358E+15,13026 W MCFARLANE RD SUITE C 1,-2,AIRWAY HEIGHTS          ,WA,SPOKANE,990010000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170407,7276874095,0,0
RAINIER ORGANICS                             ,412854,6.03347E+15,15709 ORDWAY DR S.E.          ,                         ,YELM                    ,WA,THURSTON,985970000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161109,2535345511,0,0
RAINIER VALLEY CANNABIS                      ,416138,6.03358E+15,17409 119TH ST CT E STE 1     ,                         ,BONNEY LAKE             ,WA,PIERCE,983918164,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170620,2533183104,0,0
RAM FAMILY ENTERPRISES LLC                   ,416378,6.0335E+15,21828 87TH AVE SE             ,STE F                    ,WOODINVILLE             ,WA,SNOHOMISH,980720000,MARIJUANA PROCESSOR                ,PENDING (ISSUED),20170615,4257764100,0,0
RAVEN                                        ,417698,6.03346E+15,600 RONLEE LN NW BLDG B2      ,                         ,OLYMPIA                 ,WA,THURSTON,985029264,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161103,9177030621,0,0
RAVENS KEEP                                  ,412653,6.03349E+15,182 ONEIL RD STE B            ,                         ,OROVILLE                ,WA,OKANOGAN,988449780,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161110,5099997543,0,0
RAY'S GARDEN                                 ,418294,6.02286E+15,3211 CITATION RD NE STE B     ,                         ,MOSES LAKE              ,WA,GRANT,988370000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170502,5097601980,0,0
RE-UP INDUSTRIES                             ,416848,6.03335E+15,63032 NE 196TH ST             ,                         ,BARING                  ,WA,KING,982240000,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20140103,2069156752,0,0
RE-UP INDUSTRIES                             ,416849,6.03335E+15,3301 6TH AVE S STE B          ,                         ,SEATTLE                 ,WA,KING,981342107,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20140103,2069156752,0,0
RED FROG                                     ,412437,6.03347E+15,12815 227TH AVE SE  STE A     ,STE A                    ,MONROE                  ,WA,SNOHOMISH,982728720,MARIJUANA PROCESSOR                ,PENDING (ISSUED),20170201,2062737400,0,0
RED FROG                                     ,413282,6.03347E+15,29900 FERN BLUFF ROAD         ,STE 100                  ,MONROE                  ,WA,SNOHOMISH,982728035,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20131210,6108645813,0,0
RED FROG                                     ,413283,6.03347E+15,29900 FERN BLUFF ROAD         ,STE 200                  ,MONROE                  ,WA,SNOHOMISH,982728035,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20131210,2062737400,0,0
REDTAIL                                      ,416310,6.03273E+15,14601 PALM CT                 ,                         ,YAKIMA                  ,WA,YAKIMA,989089757,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170117,5095718134,0,0
REFINED CANNABINOIDS                         ,416613,6.03555E+15,3303 S 35TH ST STE A-1        ,A-1                      ,TACOMA                  ,WA,PIERCE,984090000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170721,2067079417,0,0
REVERIE ENTERPRISES LLC                      ,417297,6.04034E+15,26740 VASHON HWY SW           ,                         ,VASHON                  ,WA,KING,980708319,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170530,2063549734,0,0
REVOLUTION HERBAL ENTERPRIES                 ,417094,6.0335E+15,166 BENSON CREEK DR           ,STE 421                  ,TWISP                   ,WA,OKANOGAN,988569605,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161230,2064597527,0,0
RGL INDUSTRIES                               ,416626,6.01542E+15,931 GOERIG RD                 ,                         ,WOODLAND                ,WA,COWLITZ,986740000,MARIJUANA PROCESSOR                ,PENDING (ISSUED),20170328,4257760576,0,0
RIDGEVIEW FARMS                              ,417223,6.03498E+15,6726 ROAD S SE STE A          ,                         ,WARDEN                  ,WA,GRANT,988579560,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170327,5095911209,0,0
RIGHTPATCH WA                                ,415794,6.03331E+15,2870 OCEAN AVE BLDG #6 STE A  ,BLDG #6 STE A            ,RAYMOND                 ,WA,PACIFIC,985770000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170724,4252183388,0,0
RITUAL CANNABIS                              ,416638,6.03418E+15,55 RED CEDAR                  ,STE R                    ,GOLDENDALE              ,WA,KLICKITAT,986202400,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170721,2066198392,0,0
RJ  AG                                       ,413664,6.03512E+15,126 NEWMAN CREEK UNIT 4       ,                         ,ELMA                    ,WA,GRAYS HARBOR,985419536,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170530,5098762301,0,0
RJL                                          ,417385,6.0168E+15,8846 HWY 14 STE A             ,                         ,WISHRAM                 ,WA,KLICKITAT,986730000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161206,2062261378,0,0
RL FARMS                                     ,417381,6.03359E+15,128852 SR 26 STE A            ,                         ,COLFAX                  ,WA,WHITMAN,991119689,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161005,2087902318,0,0
RMNP                                         ,413154,6.03315E+15,57406 N THOMAS RD STE B       ,                         ,BENTON CITY             ,WA,BENTON,993200000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170705,5094303564,0,0
ROACH INDISTREES                             ,412642,6.03498E+15,2125 W MOON RD STE C          ,STE C                    ,OTHELLO                 ,WA,ADAMS,993440000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170515,5097504244,0,0
ROCK ISLAND FARM                             ,415852,6.03356E+15,20171 87TH AVE SW SUITE B     ,                         ,VASHON                  ,WA,KING,980706213,MARIJUANA PROCESSOR                ,CLOSED (PERMANENT),20170531,2064506749,0,0
ROCK ISLAND FARM                             ,425023,6.03356E+15,5315 140TH ST E               ,                         ,TACOMA                  ,WA,PIERCE,984464129,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170531,2068901721,0,0
ROCK STAR FARMS                              ,416953,6.03516E+15,5016 E ELK-TO-HWY RD  STE A-1 ,STE A-1                  ,ELK                     ,WA,SPOKANE,990098545,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20160414,5095289351,0,0
ROCKGARDEN                                   ,412192,6.01603E+15,3438 ALTAIR PL STE A          ,                         ,OAK HARBOR              ,WA,ISLAND,982779109,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170415,3606759034,0,0
ROCKY BROOK RANCH                            ,417763,6.03355E+15,71 MUSTANG LN AREA C          ,STE 1                    ,BRINNON                 ,WA,JEFFERSON,983209640,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170104,7024301947,0,0
ROGUE FARMS                                  ,416176,6.04111E+15,14626 COUNTRY LN STE B        ,                         ,YELM                    ,WA,THURSTON,985979150,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20170606,2063840779,0,0
ROLLING FARMS                                ,416113,6.03353E+15,18520 67TH AVE NE             ,                         ,ARLINGTON               ,WA,SNOHOMISH,982230000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170627,4258029871,0,0
ROLLING GREEN FARM                           ,412227,6.03243E+15,29619 4TH AVE NW STE A        ,                         ,STANWOOD                ,WA,SNOHOMISH,982929440,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170511,2066794017,0,0
RON JOHNSON                                  ,416665,6.03362E+15,3345 JAGLA ROAD LOT #2        ,                         ,WENATCHEE               ,WA,CHELAN,988019725,MARIJUANA PROCESSOR                ,CLOSED (PERMANENT),20160907,3603573466,0,0
RON JOHNSON                                  ,423700,6.03362E+15,186 CHEROKEE RD               ,STE B                    ,OMAK                    ,WA,OKANOGAN,988419476,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20160907,3603573466,0,0
ROOT DOWN                                    ,412273,6.03349E+15,3830 E BOONE AVE              ,                         ,SPOKANE                 ,WA,SPOKANE,992024505,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161117,5094755858,0,0
ROOTWORX                                     ,413665,6.0343E+15,190 W PINE ACRES WAY          ,                         ,SHELTON                 ,WA,MASON,985848965,MARIJUANA PROCESSOR                ,PENDING (ISSUED),20170613,2538840562,0,0
ROYAL CANNABIS PRODUCTION AND PROCESSING     ,414267,6.01359E+15,14727 123RD AVE               ,                         ,YELM                    ,WA,THURSTON,985970000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161103,2538619010,0,0
ROYAL GARDENS                                ,413723,6.03353E+15,4263 12TH ST SE     STE B     ,STE B                    ,EAST WENATCHEE          ,WA,DOUGLAS,988028724,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161229,4252053383,0,0
ROYAL GREENS                                 ,412292,6.03347E+15,164101 W JOHNSON RD   STE A   ,STE A                    ,PROSSER                 ,WA,BENTON,993509206,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161206,5093051727,0,0
ROYAL HIGHNESS                               ,415842,6.03355E+15,490 SR 409                    ,                         ,CATHLAMET               ,WA,WAHKIAKUM,986120000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161109,3605183087,0,0
ROYAL TREE GARDENS                           ,412425,6.03349E+15,2909 S ALASKA ST              ,                         ,TACOMA                  ,WA,PIERCE,984097804,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161014,2068501443,0,0
ROYALE LEISURE INDUSTRIES                    ,414474,6.0336E+15,2724 6TH AVE S                ,STE 203                  ,SEATTLE                 ,WA,KING,981342102,MARIJUANA PROCESSOR                ,PENDING (ISSUED),20170613,2069929794,0,0
RUSTYNAIL                                    ,416023,6.0336E+15,63910 E SUNSET VIEW PR SE     ,BLDG A                   ,BENTON CITY             ,WA,BENTON,993208554,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20131221,5092051683,0,0
"RYSE, LLC                                    ",417404,6.04078E+15,3631 AIRPORT RD               ,                         ,PULLMAN                 ,WA,WHITMAN,991630000,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20131221,5096546800,0,0
SACRED HERB FARMS                            ,413466,6.03356E+15,26425 S RUPP RD STE 10        ,                         ,CHENEY                  ,WA,SPOKANE,990049290,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170202,5098687448,0,0
SACRED SAGE                                  ,415916,6.03357E+15,200115 E GAME FARM RD STE B   ,                         ,KENNEWICK               ,WA,BENTON,993370000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161227,5096309599,0,0
SALISH SATIVAS                               ,415914,6.03357E+15,5373 GUIDE MERIDIAN STE D1    ,D1                       ,BELLINGHAM              ,WA,WHATCOM,982269740,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170221,3609207199,0,0
SALISH SEA INDUSTRIES                        ,413942,6.03347E+15,17702 SE MAY VALLEY RD  STE B ,                         ,RENTON                  ,WA,KING,980590000,MARIJUANA PROCESSOR                ,PENDING (ISSUED),20170328,2062908068,0,0
SALMON CREEK SINSEMILLA                      ,413341,6.0335E+15,1199 W CUNNINGHAM RD C1       ,STE C1                   ,OTHELLO                 ,WA,ADAMS,993440000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20161110,3606870303,0,0
SAN JUAN SUN GROWN                           ,413078,6.03314E+15,252A FIELDSTONE RD LOT 1      ,                         ,FRIDAY HARBOR           ,WA,SAN JUAN,982508605,MARIJUANA PROCESSOR                ,CLOSED (PERMANENT),20160414,3603175334,0,0
SAN JUAN SUN GROWN                           ,422993,6.03314E+15,625 E EDGEMONT DR             ,                         ,WENATCHEE               ,WA,CHELAN,988010000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170731,7076725928,0,0
SAPPHIRE MEADOWS                             ,416965,6.03513E+15,4380 KAWECKI RD STE B         ,                         ,WENATCHEE               ,WA,BENTON,988280000,MARIJUANA PROCESSOR                ,CLOSED (PERMANENT),20170713,5094406214,0,0
SAPPHIRE MEADOWS                             ,425218,6.03513E+15,15505 WEBBER CANYON RD        ,STE F                    ,BENTON CITY             ,WA,BENTON,993206508,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170713,5094406214,0,0
SASQUATCH CANNABIS COMPANY                   ,416561,6.03358E+15,4911 EVERSON GOSHEN RD        ,                         ,BELLINGHAM              ,WA,WHATCOM,982260000,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170602,3609660260,0,0
SASQUATCH GREENHOUSES                        ,412208,6.0293E+15,3171 UNICK RD SUITE B         ,STE B                    ,FERNDALE                ,WA,WHATCOM,982489021,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170616,3608152969,0,0
SATIVA GROUP                                 ,416417,6.03356E+15,7521 POSTMA RD                ,STE A                    ,MOXEE                   ,WA,YAKIMA,989369706,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170329,5092631186,0,0
SATIVA GROUP                                 ,416709,6.03356E+15,7531 POSTMA RD                ,STE D                    ,MOXEE                   ,WA,YAKIMA,989363905,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20140101,5098343800,0,0
SATIVA GROUP                                 ,416710,6.03356E+15,7531 POSTMA RD                ,STE E                    ,MOXEE                   ,WA,YAKIMA,989363905,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20140101,5098343800,0,0
SATIVA GROUP                                 ,422627,6.03356E+15,7537 POSTMA RD                ,STE A                    ,MOXEE                   ,WA,YAKIMA,989369806,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170329,2066826644,0,0
SATURN GROUP                                 ,412112,6.03344E+15,13215 SE 30TH ST              ,                         ,BELLEVUE                ,WA,KING,980054402,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170619,2063030176,0,0
SEA OF GREEN                                 ,416785,6.02865E+15,15021 GIBRALTER RD            ,STE A                    ,ANACORTES               ,WA,SKAGIT,982218617,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20140103,3603991899,0,0
SEA OF GREEN                                 ,416786,6.02865E+15,15021 GIBRALTER RD            ,STE B                    ,ANACORTES               ,WA,SKAGIT,982218617,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20140103,3603991899,0,0
SEATAC PROCESSING GROUP                      ,424047,6.03359E+15,233 BRUENN AVE                ,                         ,BREMERTON               ,WA,KITSAP,983123107,MARIJUANA PROCESSOR                ,ACTIVE (ISSUED),20170629,2535143948,0,0
SEATTLE GROWTH PARTNERS                      ,415816,6.03351E+15,300 LAKEMOOR DR SE            ,                         ,SOAP LAKE               ,WA,GRANT,988510000,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20131220,2066124887,0,0
SEATTLE INCEPTIVE GROUP                      ,415797,6.03347E+15,860 NE OLD BELFAIR HWY        ,STE B                    ,BELFAIR                 ,WA,MASON,985280000,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20131220,3603400579,0,0
SEATTLE INCEPTIVE GROUP                      ,416868,6.03347E+15,860 NE OLD BELFAIR HWY        ,STE C                    ,BELFAIR                 ,WA,MASON,985280000,MARIJUANA PROCESSOR                ,PENDING (NOT ISSUED),20140103,3603400579,0,0
