Tradename,License #,UBI,Street Address,Suite/Rm,City,State,County,ZipCode,PrivDesc,PrivilegeStatus,DateCreated,DayPhone,ManuallyCleaned,Source
SKORD                                        ,413180,6.03351E+15,1919 SE 23RD AVE              ,                         ,BATTLE GROUND           ,WA,CLARK,986043319,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170201,3606241861,0,0
SKY HIGH GARDENS                             ,415935,6.03359E+15,1128 SW SPOKANE ST            ,                         ,SEATTLE                 ,WA,KING,981341128,MARIJUANA PRODUCER TIER 3          ,CLOSED (PERMANENT),20161121,2537226195,0,0
SKY HIGH GARDENS                             ,424091,6.03359E+15,2724 1ST AVE S                ,STE C                    ,SEATTLE                 ,WA,KING,981341851,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170515,2069637066,0,0
SKY RIDER                                    ,416632,6.03527E+15,2705 S TACOMA WAY   STE B     ,STE B                    ,TACOMA                  ,WA,PIERCE,984097521,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20170720,2064659823,0,0
SKY STANDARD GARDENS                         ,415980,6.03476E+15,4375 WEST RD                  ,                         ,BLAINE                  ,WA,WHATCOM,982309171,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20170302,8012431138,0,0
SKYE HIGH                                    ,413199,6.03356E+15,145 GREENACRES RD UNIT 4      ,                         ,RIVERSIDE               ,WA,OKANOGAN,988490000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20161220,3608371304,0,0
SMOOTH BLUE                                  ,416576,6.03476E+15,126 NEWMAN CREEK RD           ,UNIT #5                  ,ELMA                    ,WA,GRAYS HARBOR,985419536,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170526,3603010531,0,0
SMOOTH SAILING VENTURES                      ,416278,6.02865E+15,3303 S 35TH ST STE B-9        ,STE B-9                  ,TACOMA                  ,WA,PIERCE,984094701,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20160922,2062297137,0,0
SNOWCREST                                    ,417291,6.03359E+15,2121 ST FRANCIS LN            ,                         ,VANCOUVER               ,WA,CLARK,986601060,MARIJUANA PRODUCER TIER 1          ,PENDING (ISSUED),20170719,3609771978,0,0
SNS CAPITAL                                  ,416789,6.02551E+15,42811 208TH AVE SE            ,STE A                    ,ENUMCLAW                ,WA,KING,980229141,MARIJUANA PRODUCER TIER 1          ,PENDING (NOT ISSUED),20140103,2069415478,0,0
SOG                                          ,417324,6.03399E+15,35702 NW TOENJES RD           ,STE 3                    ,WOODLAND                ,WA,CLARK,986743721,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170420,5094277392,0,0
SOLAR GOLD GARDENS LLC                       ,412757,6.04094E+15,41711 STATE RT 2 STE #4       ,STE #4                   ,GOLD BAR                ,WA,SNOHOMISH,982510000,MARIJUANA PRODUCER TIER 2          ,PENDING (NOT ISSUED),20170511,3602178227,0,0
SOLAR JOES                                   ,415819,6.03351E+15,18791 CEDARDALE RD   STE C    ,                         ,MOUNT VERNON            ,WA,SKAGIT,982747592,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170523,2069399900,0,0
SOLSTICE                                     ,412051,6.03133E+15,640 S SPOKANE ST              ,SUITE B                  ,SEATTLE                 ,WA,KING,981342225,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170228,4252838841,0,0
SOMA FARMS                                   ,415701,6.03325E+15,1926 PINE CR RD  #3           ,                         ,TONASKET                ,WA,OKANOGAN,988550000,MARIJUANA PRODUCER TIER 3          ,CLOSED (PERMANENT),20170726,4257864549,0,0
SOMA FARMS                                   ,425285,6.03325E+15,5 INDIAN SPRINGS RD LOT 3     ,                         ,TONASKET                ,WA,OKANOGAN,988559779,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170726,4257864549,0,0
SON LUX                                      ,416566,6.03358E+15,1013 85TH AVE SE              ,STE A                    ,TUMWATER                ,WA,THURSTON,985015730,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20170107,3606883428,0,0
SOUND CANNABIS                               ,417237,6.03477E+15,5713 OLYMPIC HWY              ,                         ,ABERDEEN                ,WA,GRAYS HARBOR,985200000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170306,3603460157,0,0
SOUND EXTRACTS                               ,416311,6.03498E+15,26268 12 TREES LN NW BLDG6 110,BLDG 6 STE 110           ,POULSBO                 ,WA,KITSAP,983706402,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170717,2064514480,0,0
SOUTH BAY MASTER GROWERS                     ,416010,6.03359E+15,306 S UNION RD STE B          ,                         ,ELMA                    ,WA,GRAYS HARBOR,985419432,MARIJUANA PRODUCER TIER 2          ,PENDING (NOT ISSUED),20131221,3605562339,0,0
SOUTH COLBY INVESTORS LLC                    ,416268,6.03368E+15,111 N.E. RANCH DRIVE  STE C   ,STE C                    ,TAHUYA                  ,WA,MASON,985889773,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170209,6508885101,0,0
SOUTHERN SUN                                 ,412342,6.03169E+15,47 NEWSKAH RD                 ,                         ,ABERDEEN                ,WA,GRAYS HARBOR,985209509,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20170713,2069997479,0,0
SPANGLER'S SPECIAL                           ,416185,6.02854E+15,3801 S UNION AVE STE B        ,                         ,TACOMA                  ,WA,PIERCE,984090000,MARIJUANA PRODUCER TIER 3          ,PENDING (ISSUED),20170329,2069202901,0,0
SPENCER FARM                                 ,417443,6.01046E+15,2345 MCELDOWNEY RD STE 1      ,                         ,MALAGA                  ,WA,CHELAN,988289752,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20170729,5098882076,0,0
SPINNING HEADS                               ,413718,6.03352E+15,420 E 18TH ST UNIT B          ,                         ,TACOMA                  ,WA,PIERCE,984211507,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170209,2532092841,0,0
SPOCANNABIS                                  ,416960,6.03478E+15,1315 N STANLEY RD             ,                         ,SPOKANE VALLEY          ,WA,SPOKANE,992120924,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170309,5094997320,0,0
SQUIRES FOREST                               ,412365,6.03357E+15,652 SQUIRES RD STE 1          ,                         ,ROSALIA                 ,WA,WHITMAN,991700000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20161021,5095693370,0,0
SRRK GROUP                                   ,416475,6.0345E+15,8531 POSTMA RD STE B          ,                         ,MOXEE                   ,WA,YAKIMA,989369317,MARIJUANA PRODUCER TIER 3          ,PENDING (ISSUED),20170725,4257499191,0,0
STAFFYS GARDEN                               ,413911,6.03376E+15,1001 E MALANEY CREEK RD STE A ,                         ,SHELTON                 ,WA,MASON,985846351,MARIJUANA PRODUCER TIER 2          ,CLOSED (PERMANENT),20170613,3603040811,0,0
STARLEAF                                     ,415815,6.03351E+15,4110 E CENTRAL AVE            ,                         ,SPOKANE                 ,WA,SPOKANE,992175138,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20161213,5094990043,0,0
STAT                                         ,414273,6.01662E+15,274 OTTO ST UNIT U            ,                         ,PORT TOWNSEND           ,WA,JEFFERSON,983680000,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20170113,3603850091,0,0
STELLA'S CHOICE                              ,413129,6.03532E+15,350 BUNKER HILL RD            ,                         ,LONGVIEW                ,WA,COWLITZ,986320000,MARIJUANA PRODUCER TIER 1          ,PENDING (NOT ISSUED),20131213,3609037860,0,0
STICKY BUDZ                                  ,412076,6.03314E+15,7560 YAKIMA VALLEY HWY        ,STE A                    ,ZILLAH                  ,WA,YAKIMA,989539219,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170626,5099527193,0,0
STICKY ICKY                                  ,416542,6.03361E+15,22600 STOTTLEMEYER ROAD NE    ,                         ,POULSBO                 ,WA,KITSAP,983700000,MARIJUANA PRODUCER TIER 2          ,PENDING (NOT ISSUED),20131228,3605091461,0,0
STILL URBAN NURSERY                          ,413721,6.03353E+15,29911 N DALTON RD #A          ,                         ,DEER PARK               ,WA,SPOKANE,990069729,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20161202,5097104041,0,0
STILLY BLUE                                  ,414030,6.02529E+15,27613 127TH AVE NE UNIT A     ,                         ,ARLINGTON               ,WA,SNOHOMISH,982239342,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20170217,4258791797,0,0
STIRLING HORTICULTURE                        ,416060,6.03448E+15,15612 BEST RD                 ,# A-2                    ,MOUNT VERNON            ,WA,SKAGIT,982738823,MARIJUANA PRODUCER TIER 2          ,PENDING (NOT ISSUED),20131224,4259229398,0,0
STONE AGE GARDENS                            ,413655,6.0341E+15,50 WEST WESTFIELD COURT #1    ,                         ,SHELTON                 ,WA,MASON,985846361,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170614,3213050126,0,0
STONE BEE COMPANY                            ,416013,6.03359E+15,17108 148TH AVE SE            ,                         ,YELM                    ,WA,THURSTON,985970000,MARIJUANA PRODUCER TIER 1          ,PENDING (NOT ISSUED),20131221,4254453345,0,0
STONE SUPPLY                                 ,413463,6.03355E+15,6841 NE ELFENDAHL PASS RD     ,                         ,BELFAIR                 ,WA,MASON,985289734,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20161207,3607310115,0,0
STONEBREAKER GROWERS                         ,412594,6.03349E+15,2425 SALASHAN LOOP BLDG 2     ,                         ,FERNDALE                ,WA,WHATCOM,982488308,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20161118,3602209996,0,0
STONEHENGE GARDENS                           ,414111,6.03338E+15,470 NE TOONERVILLE DR BLDG 1  ,                         ,BELFAIR                 ,WA,MASON,985287705,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170630,2063912113,0,0
STONER FARMS                                 ,417078,6.03422E+15,2300 B TALLEY WAY             ,                         ,KELSO                   ,WA,COWLITZ,986265513,MARIJUANA PRODUCER TIER 2          ,PENDING (ISSUED),20170713,3602001414,0,0
STR8FIRE FARMS                               ,413337,6.03287E+15,139 GREENACRES RD             ,UNIT 1                   ,RIVERSIDE               ,WA,OKANOGAN,988490000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170613,2062555579,0,0
SUBLIME VENTURES                             ,416305,6.03014E+15,14107 PIONEER WAY E           ,A-1                      ,PUYALLUP                ,WA,PIERCE,983720000,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20170417,4252382090,0,0
SUBX                                         ,412111,6.03344E+15,1419 WHITEHORN ST             ,                         ,FERNDALE                ,WA,WHATCOM,982488923,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20161216,3603986123,0,0
SUGARLEAF                                    ,417169,6.03358E+15,220 E JACKSON AVE             ,                         ,SPOKANE                 ,WA,SPOKANE,992072153,MARIJUANA PRODUCER TIER 3          ,PENDING (NOT ISSUED),        ,          ,0,0
SUGARLEAF FARM                               ,412589,6.03351E+15,"18254 W MCCORQUEDALE RD, STE B",                         ,MOUNT VERNON            ,WA,SKAGIT,982737291,MARIJUANA PRODUCER TIER 3          ,CLOSED (PERMANENT),20160720,3603936972,0,0
SUGARLEAF FARM                               ,423406,6.03351E+15,609A SUNSET PARK DR           ,                         ,SEDRO WOOLLEY           ,WA,SKAGIT,982841578,MARIJUANA PRODUCER TIER 3          ,PENDING (ISSUED),20170504,3607701285,0,0
SUN GROWN ORGANIX                            ,416870,6.0336E+15,1926 PINE CREEK RD  UNIT 4    ,                         ,TONASKET                ,WA,OKANOGAN,988550000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170320,4259492873,0,0
SUNDOG FARMS                                 ,412579,6.03352E+15,189 DEE CREEK RD STE A        ,SUITE A                  ,WOODLAND                ,WA,COWLITZ,986749226,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20170512,3608415535,0,0
SUNNYSIDE NORTHWEST                          ,416672,6.0351E+15,41305 N GRIFFIN RD            ,                         ,GRANDVIEW               ,WA,BENTON,989309688,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170518,2536067834,0,0
SUNSCREEN LLC                                ,416158,6.03445E+15,1106 CANNON WAY               ,                         ,COLVILLE                ,WA,STEVENS,991148701,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20161020,5096907331,0,0
SUNSET GROWER                                ,414265,6.01074E+15,32623 46TH AVE E SUITE B      ,                         ,EATONVILLE              ,WA,PIERCE,983289784,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20160826,2536519950,0,0
SUNSHINE FARMING                             ,412869,6.03347E+15,5913-C NE 127TH AVE           ,                         ,VANCOUVER               ,WA,CLARK,986820899,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170302,5035168399,0,0
SUPER NATURAL                                ,414146,6.03357E+15,23930 OSO LOOP RD  STE E      ,SUITE E                  ,ARLINGTON               ,WA,SNOHOMISH,982236850,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170713,2063547034,0,0
SUPERIOR HARVEST                             ,416977,6.0336E+15,2870 OCEAN AVE STE A          ,                         ,RAYMOND                 ,WA,PACIFIC,985774909,MARIJUANA PRODUCER TIER 3          ,PENDING (ISSUED),20170624,5096542201,0,0
SUREFIRE GROWERS                             ,415813,6.03351E+15,2705 HARTFORD DR NE           ,SUITE B                  ,LAKE STEVENS            ,WA,SNOHOMISH,982580000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20161017,4255017333,0,0
SUSPENDED BRANDS                             ,412132,6.03347E+15,860 NE OLD BELFAIR HWY        ,                         ,BELFAIR                 ,WA,MASON,985280000,MARIJUANA PRODUCER TIER 3          ,PENDING (ISSUED),20170707,3603400579,0,0
SUSTAINABLE ORGANICS                         ,412606,6.0335E+15,2154 BUCHANAN LOOP            ,                         ,FERNDALE                ,WA,WHATCOM,982480000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20160812,3602015136,0,0
SUSTAINNABIS COMPANY                         ,413087,6.03338E+15,2309 WEST EDGEWOOD DRIVE      ,                         ,PORT ANGELES            ,WA,CLALLAM,983639576,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170512,3605139812,0,0
SVIN GARDEN                                  ,415820,6.03353E+15,30320 OLD 99 N                ,UNIT B                   ,STANWOOD                ,WA,SNOHOMISH,982925415,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20161201,4255836835,0,0
SWEET AMBROSIA                               ,416857,6.03311E+15,19531 183RD WAY SE STE A      ,SUITE A                  ,RENTON                  ,WA,KING,980589737,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20170511,4254432726,0,0
SWEET DREAM GARDENS                          ,416531,6.03361E+15,234805 E STRAIGHT BANK RD     ,STE G                    ,KENNEWICK               ,WA,BENTON,993370000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170727,3602702562,0,0
SWEETBRIAR FARM                              ,416633,6.00566E+15,539 EASTMAN RD                ,STE B                    ,EASTSOUND               ,WA,SAN JUAN,982459388,MARIJUANA PRODUCER TIER 2          ,PENDING (NOT ISSUED),20140101,3603196945,0,0
SWEETGRASS                                   ,412652,6.03348E+15,182 ONEIL RD STE A            ,                         ,OROVILLE                ,WA,OKANOGAN,988449780,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20161110,5095600901,0,0
SWEETWATER FARMS                             ,412524,6.03352E+15,13026 W MCFARLANE RD          ,UNIT C1-2                ,AIRWAY HEIGHTS          ,WA,SPOKANE,990015046,MARIJUANA PRODUCER TIER 2          ,CLOSED (PERMANENT),20161230,7202719997,0,0
SWEETWATERFARMS                              ,424256,6.03352E+15,10211 S SPOTTED RD            ,BLDG A&B                 ,CHENEY                  ,WA,SPOKANE,990049646,MARIJUANA PRODUCER TIER 2          ,PENDING (ISSUED),20170428,5062446061,0,0
SWELL FARMACY                                ,416644,6.03528E+15,5845 192 AVE SW STE 103       ,STE 103                  ,ROCHESTER               ,WA,THURSTON,985790000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170724,9176575428,0,0
SWELL FARMACY                                ,424967,6.03528E+15,5411 GUIDE MERIDIAN           ,                         ,BELLINGHAM              ,WA,WHATCOM,982269771,MARIJUANA PRODUCER TIER 2          ,PENDING (NOT ISSUED),20170519,9175972405,0,0
SYMINGTON HOLDINGS II                        ,415777,6.03359E+15,669 NORTH RICHARDS RD #Z      ,                         ,RITZVILLE               ,WA,ADAMS,991690000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170110,2086917947,0,0
SYNCLINE NORTHWEST                           ,412844,6.03348E+15,112 TUNNEL RD  STE A          ,                         ,WHITE SALMON            ,WA,KLICKITAT,986728826,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170213,5418061573,0,0
SYSCO PANCHO'S                               ,415762,6.03251E+15,6262 CAMPBELL RD              ,                         ,PESHASTIN               ,WA,CHELAN,988479712,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170216,5098817113,0,0
T IN T ELEMENTS                              ,415889,6.0357E+15,43001 N GRIFFIN RD UNIT B     ,                         ,GRANDVIEW               ,WA,BENTON,989309041,MARIJUANA PRODUCER TIER 2          ,CLOSED (PERMANENT),20161214,2064467160,0,0
T IN T ELEMENTS                              ,423962,6.0357E+15,43001 N GRIFFIN RD UNIT D     ,UNIT D                   ,GRANDVIEW               ,WA,BENTON,989309041,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170426,2064467160,0,0
TAHOMA GROWERS                               ,417121,6.0336E+15,84 INDIAN BASIN RD            ,                         ,GOLDENDALE              ,WA,KLICKITAT,986200000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170213,2533630352,0,0
TANJ FARMS                                   ,416572,6.03579E+15,6441 OLD GUIDE RD STE C       ,                         ,BELLINGHAM              ,WA,WHATCOM,982269655,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170710,2066536999,0,0
TANTUS                                       ,415802,6.03349E+15,1725 OCEAN AVE BLDG 2         ,                         ,RAYMOND                 ,WA,PACIFIC,985772813,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20161222,3609345783,0,0
TECHBUD                                      ,412428,6.0335E+15,14 MONKEY GRASS RD STE D      ,STE D                    ,OMAK                    ,WA,OKANOGAN,988410000,MARIJUANA PRODUCER TIER 3          ,CLOSED (PERMANENT),20170524,4258918660,0,0
TECHBUD                                      ,424983,6.0335E+15,74 PIT RD STE N               ,                         ,BREWSTER                ,WA,OKANOGAN,988129676,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170524,4258918660,0,0
TERPCO                                       ,416131,6.03526E+15,4380 KAWECKI RD STE C         ,STE C                    ,MALAGA                  ,WA,CHELAN,988280000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170307,5037574714,0,0
TETRA CONSULTING                             ,413292,6.03326E+15,1512 RD 2 NW STE E            ,                         ,MOSES LAKE              ,WA,GRANT,988370000,MARIJUANA PRODUCER TIER 2          ,PENDING (NOT ISSUED),20131210,4257615979,0,0
"TGR, LLC                                     ",416435,6.03551E+15,3604 40TH AVE E               ,STE A                    ,TACOMA                  ,WA,PIERCE,984432100,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170731,3607019985,0,0
THANG DUC LE                                 ,416535,6.03361E+15,208 MAURIN RD                 ,                         ,CHEHALIS                ,WA,LEWIS,985328716,MARIJUANA PRODUCER TIER 1          ,PENDING (NOT ISSUED),20131227,2067796336,0,0
THC FARM                                     ,416100,6.03358E+15,2148 PORT OF TACOMA RD        ,                         ,TACOMA                  ,WA,PIERCE,984213608,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170322,3604584726,0,0
THC SERVICES                                 ,415860,6.03357E+15,5310 COUNTRY LANE RD          ,                         ,LANGLEY                 ,WA,ISLAND,982608208,MARIJUANA PRODUCER TIER 3          ,PENDING (ISSUED),20170426,8773372274,0,0
THCBD                                        ,413131,6.03271E+15,4310 E TRENT AVE              ,                         ,SPOKANE                 ,WA,SPOKANE,992120000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170103,5097204633,0,0
THE CALYX COMPANY                            ,412688,6.03349E+15,484 ALDERDALE RD SUITE B      ,                         ,PROSSER                 ,WA,KLICKITAT,993509348,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170713,5097862424,0,0
THE CANNABIS SEED CO.                        ,412401,6.01826E+15,4051 HAMMER DR STE B          ,                         ,BELLINGHAM              ,WA,WHATCOM,982260000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170616,3602016365,0,0
THE CASCADE GNOME                            ,413177,6.03354E+15,11061 NEPPEL RD NE            ,                         ,MOSES LAKE              ,WA,GRANT,988377522,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20161209,2068180564,0,0
THE CHRISTMAS ROOM                           ,416188,6.02327E+15,1209 HWY 281 SPUR STE G       ,                         ,QUINCY                  ,WA,YAKIMA,988480000,MARIJUANA PRODUCER TIER 2          ,PENDING (NOT ISSUED),        ,2067308631,0,0
THE CLONE ZONE                               ,412598,6.03348E+15,17835 59TH AVE NE BLDG 8 STE B,                         ,ARLINGTON               ,WA,SNOHOMISH,982236429,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20161024,4252394473,0,0
THE EVANS GROUP                              ,417201,6.03471E+15,9630 BLOMBERG ST SW           ,                         ,OLYMPIA                 ,WA,THURSTON,985120000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170322,3607891635,0,0
THE FAMILY BIZ                               ,417218,6.03359E+15,831 WASHINGTON 7 STE B        ,                         ,TONASKET                ,WA,OKANOGAN,988550000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170210,2536704718,0,0
THE FOUR TWENTY COLLECTION                   ,413134,6.03294E+15,99 GREENACRES RD LOT A        ,                         ,RIVERSIDE               ,WA,OKANOGAN,988499625,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170503,7242557543,0,0
THE GARDEN OF WEEDEN                         ,412640,6.0339E+15,28515 SR 410 E                ,                         ,BUCKLEY                 ,WA,PIERCE,983210000,MARIJUANA PRODUCER TIER 2          ,PENDING (NOT ISSUED),20131120,2063100784,0,0
THE GREEN COMPANY                            ,412403,6.03277E+15,38 APPLE JACK RD              ,STE A                    ,TONASKET                ,WA,OKANOGAN,988559792,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170714,5099931023,0,0
THE GREEN DOOR                               ,413126,6.0309E+15,1517 E DEER PARK MILAN RD     ,                         ,DEER PARK               ,WA,SPOKANE,990068179,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170406,5092090851,0,0
THE GREEN GREEN GRASS OF HOME                ,413018,6.03352E+15,1891 LEE ROAD                 ,STE A                    ,WASHTUCNA               ,WA,ADAMS,993719746,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170210,5093942453,0,0
THE GREEN SURFER                             ,412445,6.03351E+15,14110 E MT SPOKANE PK DR BLD B,                         ,MEAD                    ,WA,SPOKANE,990210000,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20161222,5095996772,0,0
THE GREEN VAULT                              ,415711,6.03266E+15,365 NW STATE AVE              ,                         ,CHEHALIS                ,WA,LEWIS,985320000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170207,2063835005,0,0
THE GREENBLUFF GARDENER                      ,412745,6.03351E+15,16802 N APPLEWOOD LN STE A    ,                         ,MEAD                    ,WA,SPOKANE,990219100,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20161124,5093623650,0,0
THE HAPPY CROWD                              ,416840,6.03351E+15,26425 S RUPP RD D1            ,                         ,CHENEY                  ,WA,SPOKANE,990040000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20161202,5099988071,0,0
THE HEALTHY CHOICE                           ,416234,6.03354E+15,4521 N GARY RD                ,STE #2                   ,OTIS ORCHARDS           ,WA,SPOKANE,990270000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170429,3602808341,0,0
THE HEIGHTS CONSERVATORY                     ,413656,6.03357E+15,6994 RD 10 NE                 ,                         ,MOSES LAKE              ,WA,GRANT,988370000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170619,2065790662,0,0
THE HIGH END                                 ,415845,6.03355E+15,17636 STATE ROUTE 20          ,                         ,BURLINGTON              ,WA,SKAGIT,982339681,MARIJUANA PRODUCER TIER 3          ,PENDING (ISSUED),20170526,2064068987,0,0
THE HIGH POINT                               ,413625,6.03357E+15,4429 COYLE RD                 ,                         ,QUILCENE                ,WA,JEFFERSON,983760000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20161208,3603010257,0,0
THE HIGH ROAD                                ,415739,6.03472E+15,5426 W CROSSCUT RD STE A      ,STE A                    ,DEER PARK               ,WA,SPOKANE,990069737,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170622,5097140933,0,0
THE HOLLINGSWORTH CANNABIS COMPANY           ,416406,6.03355E+15,541 W HONEYSUCKLE LN          ,                         ,SHELTON                 ,WA,MASON,985846802,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170110,2063077607,0,0
THE HUNT COMPANY                             ,412686,6.03349E+15,5805 E SHARP AVE #1           ,                         ,SPOKANE VALLEY          ,WA,SPOKANE,992120000,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20170523,5093409852,0,0
THE LAZY BEE GARDENS                         ,412597,6.03348E+15,60 WOLF CREEK RD STE A        ,STE A                    ,WINTHROP                ,WA,OKANOGAN,988629767,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20161128,5094294265,0,0
THE LEGACY                                   ,417367,6.0336E+15,381 DELAMETER RD              ,                         ,CASTLE ROCK             ,WA,COWLITZ,986119411,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20161108,3607495455,0,0
THE MARKET GARDEN                            ,412037,6.02379E+15,17829 TESTER RD               ,                         ,SNOHOMISH               ,WA,SNOHOMISH,982906647,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170324,3607949806,0,0
THE MIDNIGHT GARDNER                         ,416424,6.03357E+15,705 MONTANA AVE               ,                         ,SOUTH BEND              ,WA,PACIFIC,985860000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20161206,5093660366,0,0
THE NURSERY                                  ,415959,6.03507E+15,1209 HWY 281 SPUR             ,UNIT D                   ,QUINCY                  ,WA,GRANT,988480000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170627,4259995699,0,0
THE ORGANIC WEEDMAN                          ,416997,6.03354E+15,7990 NE ECOLOGY RD            ,                         ,KINGSTON                ,WA,KITSAP,983460000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20161119,3602709028,0,0
THE PLANT FACTORY                            ,416827,6.03394E+15,41 RUMSEY RD                  ,                         ,NEWPORT                 ,WA,PEND OREILLE,991569023,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170725,4256812285,0,0
