ID#,straindescription,Cannabinoid,Genetics,Intoxication,Look,Medical,Smell Flavor,Wellness,Commoditization
3126,"Silver Surfer by Honey Creek --- 17.0%-23.0% THC 0%-1.3% CBD Motivating and energizing, great for chore day!",1,0,0,0,0,0,1,0
3862,Silver Surfer by Honey Creek --- 23.0% THC 0.3% CBD A throwback classic with potent cerebral effects that will supercharge concentration and jump start social skills.,1,0,0,0,0,0,1,0
4795,"Silvertip by Billows of Haze ---  <strong>THC:</strong> 27.6%<strong>CBD:</strong> 0.3% 
 <strong>Sativa</strong> 
 <strong>Bud</strong> ",1,0,0,0,0,0,0,1
5290,Simba by Evergrow NW ---  21.5% THC 1.4% CBD ,1,0,0,0,0,0,0,1
5793,Simple Jack --- 14.4% THC 0.1% CBD ,1,0,0,0,0,0,0,1
561,"Sin Diesel by Green Junky --- 22.1% THC 0.2% CBD Sin Diesel is a combination of two legendary cannabis strains, Cinderella99 and Sour Diesel, which crossed together in perfect unison. This stable cross enhances on its awesome parent marijuana strains to bring a sense of uplifting euphoria.",1,1,1,0,0,0,1,0
5275,"Sin Mint --- Indica, High CBD",0,0,0,0,0,0,0,0
7533,Sin Mint Cookies by Elevate ---  28.2% THC 0.1% CBD ,1,0,0,0,0,0,0,1
7186,Sin Mint Cookies by North Gardens --- 28.2% THC 0.3% CBD ,1,0,0,0,0,0,0,1
194,Sin Mint Live Resin - Dab Lab --- A 67.0% THC concentrate from Dab Lab,1,0,0,0,0,0,0,1
6442,Sin Valley (BMF) --- 25% THC | 0.1% CBD,1,0,0,0,0,0,0,1
126,Sin Valley OG Kush (Liberty Reach) --- Total THC: 22.5% | CBD: 0.0% ,1,0,0,0,0,0,0,1
228,Sin Valley OG Kush - Jackpot Seaweed --- Also available in 2g for 19. A 0.0% THC Hybrid from Jackpot Seaweed,1,0,0,0,0,0,0,1
750,"Sin Valley OG Kush --- Sin Valley OG Kush from Liberty Reach, 23.8%THC",1,0,0,0,0,0,0,1
12838,Sin Valley OG Kush 1g - Liberty Reach --- 22.8% THC 0.1% CBD,1,0,0,0,0,0,0,1
4022,Sin Valley OG Kush Cartridge (Liberty Reach) --- Total THC: 72.82% | CBD: 0.0% ,1,0,0,0,0,0,0,1
4505,Sin Valley OG Kush Kief 1g - Liberty Reach --- 44.9% THC 0.2% CBD,1,0,0,0,0,0,0,1
12440,Sin Valley Og Kush 1g - Have a Heart --- 22.5% THC 0.0% CBD,1,0,0,0,0,0,0,1
12534,Sin Valley Og Kush by Liberty Reach --- 23.2% THC 0.1% CBD,1,0,0,0,0,0,0,1
2232,SinMint Cookies - Green Crest --- A Hybrid strain testing at 23.9% total ,1,0,0,0,0,0,0,1
7491,Sir Mix A Lot Wax ---  78.7% Total - Sasquatch - Hybrid ,1,0,0,0,0,0,0,1
5158,Sitka - Cascade Cream c02 Hash (Gram) --- 40.1% THC 0.0% CBD ,1,0,0,0,0,0,0,1
5980,Sitka Labanese Gold 1g Hash --- 32.2% THC 0.3% CBD,1,0,0,0,0,0,0,1
14574,"Sitka: Lebanese Gold Hashish --- Lebanese Gold Hashish
1G
CBD%: 0.54. THC%: 38.5, Total%: 44.3",1,0,0,0,0,0,0,1
1442,"Sitka: Lebanese Red Hashish --- Lebanese Red Hashish
1G
CBD%: 0.1, THC%: 26.7, Total%: 29.1",1,0,0,0,0,0,0,1
3600,"Skagit Organics Honey Dabs Purple Trainwreck --- Purple Trainwreck Platinum Honey Dabs
1 gram
THC 86.12%",1,0,0,0,0,0,0,1
121,"Skagit Organics: Mixed Indica Honey Nugs XL --- Top shelf nugs coated in THC oil and rolled in kief.
Potency Analysis: THCA 4.46%, THC 49.44%, Total THC 53.35%, CBDA.18%, CBD .26%, Total CBD .42%",1,0,0,1,0,0,0,0
3645,"Skagit Organics: Nordle CBD Honey Nugs --- Top shelf nugs coated in CBD oil and rolled in kief:
Potency Analysis: THCA 2.23%, THC 16.2%, Total THC 18.16%, CBDA 10.5%, CBD 21.42%, Total CBD 30.63%",1,0,0,1,0,0,0,0
5930,Skatelite 29.8% THC (FL) --- budlets by Fire Line,1,0,0,0,0,0,0,1
202,"Skord: Nightmare Cookies ---  Some of the prettiest cannabis we've ever seen! Definately ""Top Shelf"" ",0,0,0,0,0,0,0,0
617,Skunk #1 (22% THC) by Inflorescence --- Hybrid // Available in 3.5g for $46 // Grown by Inflorescence ,1,0,0,0,0,0,0,1
3879,"Skunk #1 - Leaning Tree --- THC - 17.97%
Also available in 2 grams for $20",1,0,0,0,0,0,0,1
6619,"Skunk #1 --- Hybrid
THC 16.52% CBD .23%
Columbia Territory",1,0,0,0,0,0,0,1
15134,Skunk #1 22.8% --- Available in 7 grams for $70 out the door!!!,1,0,0,0,0,0,0,1
4829,Skunk #1 Sugar (71.11% THC) by Dabstract --- Sativa // 1g Skunk #1 Sugar Concentrate // Available for $32,1,0,0,0,0,0,0,1
3066,"Skunk #1 by Walden --- 18.7%-22.7% THC 0.0% CBD This hybrid offers elevated creativity through its high-energy buzz, melting away any bad vibes.",1,0,1,0,0,0,1,0
1290,Skunk Haze Wax by Growing Like A Weed --- 71.0% THC 0.1% CBD ,1,0,0,0,0,0,0,1
5597,"Skunkworks- Boy Scout cookies BHO --- THC-80%
Total Cannabinoids-86.9%",1,0,0,0,0,0,0,1
6367,Skunkworx: Hog's Breath Bargain Buds --- 5 grams for $35,0,0,0,0,0,0,0,0
5850,"Skunkworx: Thai --- Potency Analysis: THC; 20.4%, CBD: 0.14%, TOTAL: 24.0%",1,0,0,0,0,0,0,1
3680,"Sky Master - Washington Bud Co. ---  Sativa dominant hybrid testing at 22.15-25.76% total CBs. Comes in 2 gram, 4 gram, or their Sugar Babies 8 gram pack. ",1,0,0,0,0,0,0,0
4291,"Sky Master - Washington Bud Co. --- Sativa dominant hybrid testing at 22.15-25.76% total CBs. Comes in 2 gram, 4 gram, or their Sugar Babies 8 gram pack.",1,0,0,0,0,0,0,1
12533,Sky Master 14g - Washington Bud Company --- 28.0% THC 0.0% CBD,1,0,0,0,0,0,0,1
6789,Sky Master by Washington Bud Company ---  29.7% THC 0.0% CBD ,1,0,0,0,0,0,0,1
4953,Skymaster Cart - Nectar Craft --- Skymaster is a wonderful Indica-dominant strain. This full gram cartridge is testing at 53.8% total CBs.,1,0,0,0,0,0,0,0
4005,"Skywalker (VWC) --- Skywalker is a well-rounded indica-dominant hybrid that helps patients knock out pain and relax into sleep after a long day of battling the Dark Side. The sativa side of this strain allows for a nice head high as well, but it isnt overly hazy or unfocused. Skywalker was created by Amsterdams Dutch Passion Seeds to combine the sweet fruity aroma of Blueberry with the growing strengths of the hardy, high-yielding Mazar.",0,0,1,0,1,1,1,0
4521,"Skywalker - 79.85 TTL, 12.1% CBD --- NWCS - Evergreen ""Brittle Wax"" - Indica",1,0,0,0,0,0,0,1
7704,Skywalker ---  Testing at 63% ,1,0,0,0,0,0,0,1
5442,Skywalker --- Produced by Om Shiv. 66.2%. Blueberry x Mazar.,1,1,0,0,0,0,0,0
7435,Skywalker Kush (25.1%) ---  <strong>High Frequency Farms |</strong>25.1% Total Cannabinoids | ,1,0,0,0,0,0,0,1
1675,"Skywalker Kush --- 
Skywalker is a well-rounded indica-dominant hybrid that helps patients knock out pain and relax into sleep after a long day of battling the Dark Side. The sativa side of this strain allows for a nice head high as well, but it isnt overly hazy or unfocused. Skywalker was created by Amsterdams Dutch Passion Seeds to combine the sweet fruity aroma of Blueberry with the growing strengths of the hardy, high-yielding Mazar. ",0,1,1,0,1,1,1,0
5219,Skywalker Kush --- Skywalker Kush from Monkey Grass Farms - 24.5%THC,1,0,0,0,0,0,0,1
2660,"Skywalker Kush 24.9% THC --- Skywalker is a well-rounded indica-dominant hybrid that helps knock out pain and relax into sleep after a long day of battling the Dark Side. The sativa side of this strain allows for a nice head high as well, but it isnt overly hazy or unfocused. Skywalker was created by Amsterdams Dutch Passion Seeds to combine the sweet fruity aroma of Blueberry with the growing strengths of the hardy, high-yielding Mazar. Available in 1 gram for $12, or 2 grams for $24 out the door!!",1,1,1,0,1,1,1,0
3336,Skywalker Kush by Monkey Grass Farms --- 23.6%-27.6% THC 0.0% CBD This heavy duty indica is perfect for relaxing after a busy day battling the dark side.,1,0,0,0,0,0,1,0
4961,"Skywalker OG Kush --- An indica dominant strain that crosses Skywalker with OG kush.
THC is at 21.3%
Doobies available for $10.00",1,1,0,0,0,0,0,0
7592,Skywalker OG Kush Shatter --- 77.9% THC - Altered State - Hybrid,1,0,0,0,0,0,0,1
5095,Skywalker OG Sugar Wax --- 65.28% Total - Dabstract - Indica,1,0,0,0,0,0,0,1
3214,Skywalker Og (Berry Crunch Flavored) Cartridges by Optimum Extracts --- 72.0%-80.0% THC 0%-3.6% CBD,1,0,0,0,0,1,0,1
6239,Skywalker Og --- Indica dominant strain with a THC of 74%,1,0,0,0,0,0,0,1
51,"Skywalker Og Kush by Grow State 1 --- 21.2%-25.2% THC 0%-2.2% CBD Skywalker OG is a potent indica-dominant hybrid strain that may just take you to a galaxy far, far away. No Sith genetics here, this plant is a cross between Skywalker and OG Kush and has the strong aroma characteristic to kush strains that includes a spicy herbal scent tinged with jet fuel. This strain makes relaxation your only mission, and some users report strong body effects that include mild tingling and numbness.
Genetics: Skywalker x OG Kush
30/70 ~ S/I",1,1,1,0,0,1,1,0
4968,"Skywalker Og Kush by Grow State 1 --- 21.2%-25.2% THC 0%-2.2% CBD Skywalker OG is a potent indica-dominant hybrid strain that may just take you to a galaxy far, far away. No Sith genetics herethis plant is a cross between Skywalker and OG Kush and has the strong aroma characteristic to kush strains that includes a spicy herbal scent tinged with jet fuel. This strain makes relaxation your only mission, and some users report strong body effects that include mild tingling and numbness.
Genetics: Skywalker x OG Kush
30/70 ~ S/I",1,1,0,0,0,1,1,0
7234,Skywalker Og Wax by Slab Mechanix --- 66.3% THC 1.4% CBD,1,0,0,0,0,0,0,1
438,Skywalker by Heavyweight Farms --- 19.9%-23.9% THC 0.0% CBD Indica dominant hybrid that helps you relax after a long day of battling the Dark Side.,1,0,0,0,0,0,1,0
332,Skywalker by Heavyweight Heights --- 19.1%-23.1% THC 0.0% CBD 1g flower in poly bag ,1,0,0,0,0,0,0,1
12563,Slab Mechanix Kush Shatter 1g - Slab Mechanix --- 73.9% THC 2.0% CBD,1,0,0,0,0,0,0,1
2416,"Sleepytime Kit by Agrijuana --- Ultra Indica syringe with 10 empty capsules for use as a suppository.
400mg active THC",1,0,0,0,0,0,0,0
3333,"Sleestack by Nova Dia --- 19.1% THC 0.1% CBD SleeStack is a sativa-dominant hybrid bred by DNA Genetics. The large yields and sharp fuel flavors of Schrom combine with the vigorous growth and pungent, piney flavors of Martian Mean Green to create an uplifting hybrid with a rich fragrance. The effects of SleeStack have been described as energetic and alert, without causing paranoia or adding to anxieties. SleeStack is also known to create top-notch concentrates with heavy resin production and an intricate flavor profile.",1,0,0,0,0,1,1,0
7140,"Smokane Blend - 65,49% THC --- Smokane Crumble by MR ",1,0,0,0,0,0,0,1
7331,"Snoop's Blue Dream --- Sativa Hybrid
THC 17.43 CBD 0.11
Whole Cannabis",1,0,0,0,0,0,0,1
3120,Snoop's Dream (Avitas) ---  HYBRID - A type of cannabis strain named after hip hop star Snoop Dog is Snoop's Dream. He has had quite a bit of interest in the marijuana market. This hybrid is a mix of Master Kush and Blue Dream. The smell is very pungent but also sweet. The taste is a sweet blueberry flavor. It also offers a pine after taste. This is a very strong Indica strain.  Snoop's Dream is an uplifting type of marijuana strain. It offers improved mood and an overall relaxed feeling. It can help to generate more focus and more creativity for the mind. It can also result in reducing the symptoms of depression and anxiety.,0,1,0,0,1,1,1,0
2871,Snoop's Dream (Pioneer Nuggets) --- | Total THC: 20.9% | CBD: 0.38% |,1,0,0,0,0,0,0,1
5202,Snoop's Dream - 19.1% ---  Hybrid - Lifted Cannabis ,1,0,0,0,0,0,0,1
13994,"Snoop's Dream --- Produced by Kush Valley, 69.29%,

Snoop Dogg is a hip-hop superstar who has quite a bit of fame in the cannabis community. Given his status, Snoops Dream is a strain that has a big name to live up to and this indica-dominant hybrid does not disappoint. Snoops Dream is a mix of Blue Dream and Master Kush, which are purportedly two of the rappers favorites. Looks-wise, these plants and flowers take after their Blue Dream parent with medium-sized dense buds covered in orange hairs. The taste is where the kush side of this strain shows itself. Sweet blueberry flavors are there with a pine aftertaste that takes over. This hybrid has a strong indica side for sure and may make doing any focused task difficult. Head effects can also be strong, making this a choice that beginners might want to work up to. Tests have shown samples of Snoops Dream have high THC levels ranging between 18 and 22%.",1,1,0,1,0,1,0,0
3924,"Snoop's Dream --- Snoop's Dream, grown locally small batch in Issaquah, is a great example of that Chronic! 

""It makes me feel the way I need to feel.""Snoop Dogg",0,1,0,0,0,0,0,0
2201,Snoop's Dream 23.9% --- Available in 1 gram for $10 out the door!,1,0,0,0,0,0,0,0
532,Snoop's Dream Co2 Honey --- 52.1% THC and 1% CBD - Curious Crow - Hybrid,1,0,0,0,0,0,0,1
4470,"Snoop's Dream Pull Snap :: R.P.S. --- Snoops Dream is an indica-dominant hybrid. A blending of Blue Dream and Master Kush, the taste is where the kush side of this strain shows itself. Sweet blueberry flavors are there with a pine aftertaste that takes over. This hybrid has a strong indica side for sure and may make doing any focused task difficult. Head effects can also be strong, making this a choice that beginners might want to work up to.",0,1,0,0,0,1,0,0
5772,"Snoop's Dream Shatter --- Produced by Slab Mechanix
Total Cannabinoids: 83%",1,0,0,0,0,0,0,1
6358,Snoop's Dream by Badass Grass --- 20.0% THC 0.0% CBD 3.5g bag,1,0,0,0,0,0,0,1
2811,Snoop's Dream by Buddah Cannabis --- 25.7%-29.7% THC 0.0% CBD 3.5g  flower in poly bag,1,0,0,0,0,0,0,1
6195,"Snoop's Dream by Pur --- 23.1% THCA, 0.0% CBD;20.7% total cannabinoids",1,0,0,0,0,0,0,1
5126,Snoop's Dream by TreeHawk Farms ---  12.0%-22.0% THC 0%-1.2% CBD ,1,0,0,0,0,0,0,1
6946,"Snoop's Dream pull 'n snap :: RPS --- indica-dominant, 77%",1,0,0,0,0,0,0,1
1385,"Snoop's Dream- Pioneer --- The taste is where the kush side of this strain shows itself. Sweet blueberry flavors are there with a pine aftertaste that takes over. This hybrid has a strong indica side for sure and may make doing any focused task difficult. Head effects can also be strong, making this a choice that beginners might want to work up to.",0,0,0,0,0,1,0,0
1225,"Snoop's Dream- Pioneer Nuggets ---  The taste is where the kush side of this strain shows itself. Sweet blueberry flavors are there with a pine aftertaste that takes over. This hybrid has a strong indica side for sure and may make doing any focused task difficult. Head effects can also be strong, making this a choice that beginners might want to work up to. ",0,0,0,0,0,1,0,0
5694,"Snoops Blue Dream --- Pioneer Nuggets
THC: 23.00%",1,0,0,0,0,0,0,1
2147,Snoops Dream - 24% --- A type of cannabis strain named after hip hop star Snoop Dog is Snoop's Dream. He has had quite a bit of interest in the marijuana market. This hybrid is a mix of Master Kush and Blue Dream. The smell is very pungent but also sweet. The taste is a sweet blueberry flavor. It also offers a pine after taste. This is a very strong Indica strain with THC about 26%. The buds of Snoop's Dream are dense and light green colored. The buds will be covered with bright orange hairs by the time harvesting takes place.,1,1,0,1,0,1,0,0
187,Snoops Dream by Pioneer Nuggets --- 21.7%-25.7% THC 0.0% CBD 1.2g flower pre-roll,1,0,0,0,0,0,0,1
2475,"Snow Dizzle (Dab Dudes) --- This 75/25 Indica is result of the cross of Pre-98 Bubba Kush and Snowdawg 2. 

THC% - 72",1,1,0,0,0,0,0,0
6758,Snow Leapord --- Hometown Herbs Indica Hybrid ,0,0,0,0,0,0,0,0
4513,"Snow Leopard ---  Snow Leopard is a deadly 4 way cross of Chem d, a landrace Uzbekistani hashplant, Afgooey, and Blockhead. Rich tropical perfume sweet abundant colas dripping in resin, with mango, citrus, and floral overtones, with deep woody undertones of sandalwood, oak moss, and palo santo on a bed of sublime decomposing chem funk. Heavy duty creeper effects that take down the animal in you, leaving you in a snow cloud of devastating tranquility. ",0,1,0,0,0,1,1,0
2539,Snow Leopard by Blacksmith Farms --- 21.3% THC 0.3% CBD BSF Snow Leopard 1g,1,0,0,0,0,0,0,1
3124,"Snow Monster - 22% --- Snow Monster is ideal for any level of user, novice to master. Smoking this bud will give the user an onset of a cerebral high that's uplifting and bold, before fading into a relaxed sleepy state. Snow Monster buds look exactly as they sound  fluffy and dense and completely blanketed in a layer of white crystal snow. With an earthy cheesy taste that offers a hint of lemon upon exhale and a sweet citrus aroma, Snow Monster is a tasty treat that's sure to satisfy the most temperamental of palates.",1,0,1,1,0,1,1,0
623,"Snow Monster ---  Snow Monster from Driftboat. ""Snow Monster from Exotic Genetix is a 70/30indica-dominantcross betweenThe WhiteandStarfighter.""https://www.leafly.com/indica/snow-monster ",0,1,0,0,0,0,0,0
6312,Snow Monster --- 22.13% Total - Soulshine - Indica,1,0,0,0,0,0,0,1
4658,Snow Monster Mini Buds --- Silica Phoenix - Indica - Snow Monster from Exotic Genetix is a 70/30 indica-dominant cross between The White and Starfighter. ,1,1,0,0,0,0,0,0
1509,Solstice Cookies by Solstice --- 23.2%-27.2% THC 0%-1.0% CBD A heavenly full body high that lifts spirits and reduces mental static.,1,0,1,0,0,0,1,0
3796,Solstice Cookies by Solstice --- 26.0% THC 0.0% CBD A heavenly full body high that lifts spirits and reduces mental static.,1,0,1,0,0,0,1,0
3902,"Solstice: Harambe --- Potency Analysis: THC: 25.0%, CBD: 0.0%, Total Cannabinoids: 30.1%
Earthy and Piney flavors with a pungent aroma followed by a euphoric / happy stress free feel",1,0,1,0,0,1,1,0
6725,Somango by GPOWA --- 12.7%-20.7% THC 0%-0.6% CBD,1,0,0,0,0,0,0,1
6776,Son Lux: Sour Grapes --- THC: 24.76% CBD: 0.09%,1,0,0,0,0,0,0,1
3588,"Sonlux: Super Iced Grapefruit --- Potency Analysis: THC 21.8%, CBD 0.1%, Total Cannabinoids 21.8%",1,0,0,0,0,0,0,1
2987,"Soul Assassin OG 7g Popcorn Buds by Winterlife --- Soul Assassin OG is an OG Kush variety bred by the Soul Assassins Crew, a collective of musicians and artists affiliated with the hip hop group Cypress Hill. It is an indica-dominant hybrid that produces smooth, expansive smoke with and aroma of pungent diesel and citrus fumes. 21.39%",1,1,0,0,0,1,0,0
1300,Soulshine Lodi Dodi Essential Sugar Wax by Dabstract --- 78.4%-86.4% THC 0%-2.2% CBD,1,0,0,0,0,0,0,1
2644,"Sour Amnesia --- Produced by Kush Valley, HortiLab Seeds has created a potent sativa blend by bringing together Sour Diesel and Amnesia, two legendary strains from opposite sides of the world. Sour Amnesia has an earthy, floral aroma that is enhanced by the citrus, diesel zest of Sour Diesel. After taking 2nd place in the Sativa Cup at the High Times Cannabis Cup in 2012, the strain has been celebrated for its soaring, uplifting effects and is appreciated by commercial breeders and connoisseur growers alike.",0,1,0,0,0,1,1,0
4734,"Sour Banana Sherbert by Fruit Of The root --- 9.5%-13.5% THC 0%-2.1% CBD This powerful hybrid from Crockett Family Farms is the result of crossing  AJs Sour Diesel with Banana Sherbet.  Sour Banana Sherbet is a heavy hitter, with equal parts body and head effects. The terpene profile is a mix of sour fruit and diesel fuel flavors.
Genetics:  AJs Sour Diesel x Banana Sherbet
50/50 ~ S/I",1,1,0,0,0,1,0,0
787,"Sour Berry Kush --- A cross between Huckleberry, Sour Diesel and Sour Cream. A great Indica dominant hybrid from FDG.",0,1,0,0,0,0,0,0
6031,"Sour Bubba --- Emerald Evolution
Total THC: 21.30%
Total Cannabinoids: 22.00%",1,0,0,0,0,0,0,1
7696,Sour Cookies ---  29.56% Total - Elevated - Sativa Hybrid ,1,0,0,0,0,0,0,1
5541,Sour Cookies by North Gardens --- 25.3% THC 0.2% CBD ,1,0,0,0,0,0,0,1
941,"Sour Diesel  (Mini Budz- Northwest Cannabis Solutions) --- (S/I 90:10)
Invigorating and extremely pungent, this cross between Chem Dawg and Super Skunk is a sativa that provides an energizing and uplifting stimulation. ",0,1,0,0,0,1,1,0
6535,Sour Diesel  by Green Haven ---  22.4% THC 0.1% CBD ,1,0,0,0,0,0,0,1
2036,Sour Diesel (CannaGenesis) --- | THC 14.8% | CBD.03% | We have this option available in 2 grams only. Due to the website not allowing a 2 gram pricing option the ONE GRAM PRICE IS ACTUALLY FOR A 2 GRAM PACK. We apologize for the confusion! ,1,0,0,0,0,0,0,0
3719,Sour Diesel (kush valley) --- Sativa dab with a THC of 68.40% and terpenes are 6.99%,1,0,0,0,0,1,0,0
3936,"Sour Diesel - Artizen --- ""Roll Your Own"" 
Potency Analysis: THCA: 0%, THC: 13%, CBD: 0%, TOTAL: 13%",1,0,0,0,0,0,0,1
4071,Sour Diesel - North Coast Growers --- A 24.5% THC Sativa from North Coast Growers,1,0,0,0,0,0,0,1
2394,Sour Diesel - THC Farms --- This energetic and uplifting sativa is testing at 21.4% THC,1,0,0,0,0,0,1,0
6801,Sour Diesel --- 23.6% Total THC - 420 Gold - Sativa,1,0,0,0,0,0,0,1
6227,Sour Diesel --- 30.07% Total THC - 420 Gold - Sativa,1,0,0,0,0,0,0,1
1918,"Sour Diesel --- Fast acting, energizing, with dreamy cerebral effects.
2g price:  $27
4g price:  $49",0,0,0,0,0,0,1,0
1492,"Sour Diesel --- Produced by Viva, 

Sour Diesel, sometimes called Sour D, is an invigorating sativa-dominant strain named after its pungent, diesel-like aroma. This fast-acting strain delivers energizing, dreamy cerebral effects that have pushed Sour Diesel to its legendary status. ",0,0,0,0,0,1,1,0
3663,"Sour Diesel --- Sativa
THCa 18.95 CBD 0.12 CBDa 0.03 THC 0.26 Total 17%
Whole Cannabis",1,0,0,0,0,0,0,1
7149,Sour Diesel --- Tested at 70%. (S),1,0,0,0,0,0,0,1
2024,"Sour Diesel --- available from 420 gold for $45/3.5g and $270/28g, and from LCG for $8/g",0,0,0,0,0,0,0,0
12539,Sour Diesel 1g - Origin Cannabis Company --- 22.6% THC 0.1% CBD,1,0,0,0,0,0,0,1
1377,Sour Diesel 23.9% --- Available in 4 grams for $47 or 7 grams for $75 out the door!!!,1,0,0,0,0,0,0,1
12359,Sour Diesel BB Sativa - BHT 1G --- 61.5% THC 0.0% CBD,1,0,0,0,0,0,0,1
5270,Sour Diesel Cartridges by Phat Panda --- 57.0% THC 3.7% CBD BHO,1,0,0,0,0,0,0,1
12613,Sour Diesel HTE (77.9% THC) by Dabstract --- Sativa // High Terpene Extract 1g for $43 // Extracted by Dabstract,1,0,0,0,0,0,0,1
1098,Sour Diesel Rso by Dama --- 75.9% THC 4.1% CBD Total - 72.00%,1,0,0,0,0,0,0,1
6198,Sour Diesel Shatter - Honu ---  BHO Shatter ,1,0,0,0,0,0,0,1
4771,Sour Diesel Vape --- 84.06% Total and 1.7% CBD - Ionic - Sativa,1,0,0,0,0,0,0,1
1927,Sour Diesel Wax --- 78.7% Total and 0.87% CBD - Ionic - Sativa,1,0,0,0,0,0,0,1
12726,Sour Diesel Wax by Refine X Coastal --- 74.4% THC 0.0% CBD,1,0,0,0,0,0,0,1
6007,Sour Diesel Wax by Refined --- 70.0% THC 0.1% CBD ,1,0,0,0,0,0,0,1
657,Sour Diesel by Artizen --- 22.0% THC 0.0% CBD A legendary Sativa known for its powerful cerebral high and no couch lock.,1,0,1,0,0,0,0,0
3983,Sour Diesel by Artizen --- 22.3% THC 0.1% CBD THC 32.5    CBD 0.05,1,0,0,0,0,0,0,1
899,Sour Diesel by Artizen --- 24.0% THC 0.0% CBD A legendary Sativa known for its powerful cerebral high and no couch lock.,1,0,1,0,0,0,0,0
4358,"Sour Diesel by Artizen --- 24.2% THC 0.1% CBD Chemdawg 91 x Super Skunk, Sativa ",1,1,0,0,0,0,0,0
74,"Sour Diesel by Driftboat --- 29.3% THC 0.3% CBD Sour Diesel, sometimes called Sour D, is an invigorating sativa-dominant strain named after its pungent, diesel-like aroma. This fast-acting strain delivers energizing, dreamy cerebral effects that have pushed Sour Diesel to its legendary status. This strain took root in the early 90's, and it is believed to have descended from Chemdawg 91 and Super Skunk.",1,1,1,0,0,1,1,0
1607,"Sour Diesel by Exotic Farms --- 20.8% THC 0.2% CBD A sativa dominant hybrid strain with a 90:10 sativa/indica ratio.  Some say it's a cross between mass super skunk and 91 Chemdog, while others claim that it's a cross between Mexican sativa and a Chemdog phenotype. An invigorating cerebral high that open up doors of creativity. Treats anxiety, migraines, ADD/ADHD, depression, and chronic fatigue.  This strain has one of the most pungent aromas of any strain, similar to Diesel Gas with a hint of lemon.   An earthy pine and sour lemon scent with woody undertones.",1,1,1,0,1,1,1,0
2946,Sour Diesel by Good Pot --- 18.7% THC 0.1% CBD THC 18.69    CBD 0.07,1,0,0,0,0,0,0,1
4520,Sour Diesel by Ladera Farms --- 27.4% THC 0.0% CBD Sour Diesel 3.5g,1,0,0,0,0,0,0,1
6856,Sour Diesel by North Coast Growers --- 21.0%-25.0% THC 0.7%-1.7% CBD ,1,0,0,0,0,0,0,1
9118,"Sour Diesel x OG/ Fucking Incredible- 77.8% (THCA) (FF) ---  By | Freedom Farms 
 1g concentrate 
 Indica ",1,1,0,0,0,0,0,0
83,"Sour Diesel- 19.3% THC (Maj) --- by | Majico
Named after its pungent, diesel-like aroma. This fast-acting strain delivers energizing, dreamy cerebral effects that have pushed Sour Diesel to its legendary status. Stress, pain, and depression fade away in long-lasting relief that makes Sour Diesel a top choice among medical patients. This strain took root in the early 90's, and it is believed to have descended from Chemdawg 91 and Super Skunk.",1,1,1,0,1,1,1,0
5722,"Sour Dream - 72.74% --- Lifted Cannabis ""terp sauce"" - Hybrid",1,0,0,0,0,0,0,0
2192,"Sour Grape --- Get ready to pucker up, because this strain truly tastes like sour grapes. A pungent cross between Sour Diesel and Granddaddy Purple, Sour Grape has a very sour, fuel-like scent with fruity aftertones. Introspective and relaxing, this strain is great for winding down with a cup of tea or a low-key evening with friends. Sour Grape walks the fine line between energizing and calming, relaxing the muscles while avoiding the strong sedative effects found in pure indicas. This strain works well for consumers suffering from stress and muscle tension.",0,1,0,0,0,1,1,0
2259,"Sour Grape --- Produced by Liberty Reach.
A pungent cross between Sour Diesel and Granddaddy Purple, Sour Grape has a very sour, fuel-like scent with fruity aftertones. Introspective and relaxing, this strain is great for winding down with a cup of tea or a low-key evening with friends. Sour Grape walks the fine line between energizing and calming, relaxing the muscles while avoiding the strong sedative effects found in pure indicas. This strain works well for consumers suffering from stress and muscle tension.",0,1,0,0,1,1,1,0
7168,Sour Grape --- Tested at 27% (H),1,0,0,0,0,0,0,1
4922,Sour Grape 21.8%THC --- 50/50 Hybrid.  Available in 1 gram for $12 out the door!!!,1,0,0,0,0,0,0,1
12923,Sour Grape Rosin 1g - Liberty Reach --- 65.0% THC 0.0% CBD,1,0,0,0,0,0,0,1
4097,Sour Grape Thai - Str8fire Farms --- Sour Grape Thai - Str8fire Farms,0,0,0,0,0,0,0,0
6965,Sour Grapes --- Sour Grapes from Monkey Grass Farms  21.6% THC,1,0,0,0,0,0,0,1
3424,"Sour Grapes by Honey Creek --- 16.0%-20.0% THC 0%-1.1% CBD A pungent, sour hybrid that balances relaxing effects and introspection with social energy. ",1,0,0,0,0,1,1,0
2923,"Sour Grapes by THCBD --- 17.8% THC 0.1% CBD An evenly balanced hybrid (50% indica/50% sativa) strain of Sour Diesel X Grape Ape strains. A delicious mouth-watering flavor of sweet yet sour grapes. The aroma adds a hint of earth and spicy pungency to the zesty grape flavor, bringing in a rich sense that anchors the heavy sour overtone. The high is one that is perfect for kicking back during a lazy afternoon with friends when you dont need to get a lot done but you still need to be social. The high starts with a euphoric lift that leaves you completely happy although utterly calm in both mind and body. This sense of calm will slowly take a tingly turn, leaving you feeling buzzy and slightly energized. Treating chronic pain, anxiety, nausea, insomnia, and stress. ",1,1,1,0,1,1,1,0
